time,Gyroscope[x] Deg/sec,Gyroscope[y] Deg/sec,Gyroscope[z] Deg/sec,,,,time,Gravity[x] m/sec^2,Gravity[y] m/sec^2,Gravity[z] m/sec^2,,,,time,Acceleration[x] cm/sec^2,Acceleration[y] cm/sec^2,Acceleration[z] cm/sec^2,,,,time,Orientation[x] Deg,Orientation[y] Deg,Orientation[z] Deg,,,,
15:13:41.601+0300,-7.9800005,5.25,-0.07,,,,15:13:41.602+0300,0.041065,9.778951,-0.73540276,,,,15:13:41.603+0300,-1.0,0.0,11.0,,,,15:13:41.605+0300,265.6926,0.24060225,108.99343,,,,
15:13:41.623+0300,-7.35,3.4299998,-0.105000004,,,,15:13:41.625+0300,0.045032445,9.783427,-0.67298347,,,,15:13:41.626+0300,-2.0,-1.0,-9.0,,,,15:13:41.628+0300,266.05615,0.26372668,108.8504,,,,
15:13:41.642+0300,-13.3,-4.55,0.035,,,,15:13:41.643+0300,0.04619535,9.787022,-0.6184586,,,,15:13:41.644+0300,-3.0,0.0,-4.0,,,,15:13:41.645+0300,266.37433,0.27043763,108.85209,,,,
15:13:41.661+0300,-13.615,-4.305,-0.07,,,,15:13:41.663+0300,0.045489248,9.790976,-0.5523837,,,,15:13:41.664+0300,-4.0,2.0,17.0,,,,15:13:41.666+0300,266.76007,0.26619646,108.95972,,,,
15:13:41.682+0300,-13.054999,-1.925,-0.07,,,,15:13:41.684+0300,0.043554187,9.794341,-0.489253,,,,15:13:41.686+0300,-4.0,-2.0,-1.0,,,,15:13:41.692+0300,267.129,0.25478536,109.04902,,,,
15:13:41.701+0300,-17.605,3.22,-0.7699999,,,,15:13:41.703+0300,0.040486325,9.797432,-0.4232266,,,,15:13:41.704+0300,1.0,-2.0,-2.0,,,,15:13:41.706+0300,267.51547,0.23676433,109.05185,,,,
15:13:41.721+0300,-18.165,3.3600001,-0.9099999,,,,15:13:41.724+0300,0.03705723,9.80035,-0.34953183,,,,15:13:41.725+0300,0.0,0.0,3.0,,,,15:13:41.727+0300,267.94614,0.21664661,109.004005,,,,
15:13:41.741+0300,-18.55,0.97999996,-0.595,,,,15:13:41.743+0300,0.03440525,9.802467,-0.28432548,,,,15:13:41.744+0300,6.0,-3.0,-15.000001,,,,15:13:41.747+0300,268.32648,0.20109913,108.998886,,,,
15:13:41.762+0300,-23.135,-4.515,-0.45499995,,,,15:13:41.764+0300,0.031807635,9.804267,-0.21390696,,,,15:13:41.765+0300,3.0,1.0,0.0,,,,15:13:41.766+0300,268.7367,0.18588203,109.09293,,,,
15:13:41.782+0300,-21.98,-2.31,-0.24499999,,,,15:13:41.783+0300,0.030137949,9.805661,-0.13606851,,,,15:13:41.784+0300,4.0,1.0,10.0,,,,15:13:41.785+0300,269.18628,0.17609948,109.20639,,,,
15:13:41.802+0300,-22.785,2.45,-0.21000001,,,,15:13:41.803+0300,0.029465165,9.806413,-0.061516255,,,,15:13:41.806+0300,1.0,-1.0,-12.0,,,,15:13:41.808+0300,269.6009,0.17215516,109.25568,,,,
15:13:41.821+0300,-24.849998,4.025,-0.07,,,,15:13:41.823+0300,0.029431846,9.80659,0.018299626,,,,15:13:41.825+0300,-1.0,0.0,-8.0,,,,15:13:41.828+0300,270.1998,0.17195736,109.32144,,,,
15:13:41.842+0300,-22.575,0.63,0.105000004,,,,15:13:41.844+0300,0.029409926,9.806103,0.09944471,,,,15:13:41.846+0300,-4.0,-2.0,-10.0,,,,15:13:41.848+0300,270.60522,0.17183785,109.291084,,,,
15:13:41.863+0300,-23.52,-3.71,-0.14,,,,15:13:41.865+0300,0.029614218,9.805094,0.17216624,,,,15:13:41.868+0300,-6.0,0.0,-20.0,,,,15:13:41.869+0300,271.0207,0.17304929,109.30449,,,,
15:13:41.881+0300,-24.394999,-3.8149998,-0.665,,,,15:13:41.882+0300,0.028786242,9.803428,0.2497288,,,,15:13:41.883+0300,-2.0,2.0,0.0,,,,15:13:41.884+0300,271.46887,0.16823967,109.39482,,,,
15:13:41.901+0300,-21.595,0.735,-0.7,,,,15:13:41.902+0300,0.026615035,9.801237,0.32473814,,,,15:13:41.903+0300,0.0,-3.0,-4.0,,,,15:13:41.904+0300,271.9038,0.155585,109.46986,,,,
15:13:41.921+0300,-21.384998,2.625,-1.12,,,,15:13:41.923+0300,0.025202246,9.800056,0.35862815,,,,15:13:41.925+0300,2.0,2.0,-13.0,,,,15:13:41.926+0300,272.2925,0.13451871,109.46407,,,,
15:13:41.941+0300,-22.68,4.165,-0.48999998,,,,15:13:41.944+0300,0.020365912,9.795816,0.46038055,,,,15:13:41.945+0300,4.0,-2.0,-13.0,,,,15:13:41.946+0300,272.69342,0.11912014,109.398964,,,,
15:13:41.961+0300,-17.465,-1.7850001,-0.595,,,,15:13:41.962+0300,0.018746786,9.792873,0.5193278,,,,15:13:41.963+0300,4.0,-1.0,-19.0,,,,15:13:41.963+0300,273.03745,0.10968287,109.375725,,,,
15:13:41.982+0300,-18.69,-4.3749995,-0.45499995,,,,15:13:41.983+0300,0.018478198,9.790236,0.56685704,,,,15:13:41.984+0300,2.0,-2.0,-17.0,,,,15:13:41.985+0300,273.31546,0.10814055,109.43395,,,,
15:13:42.001+0300,-15.190001,-1.89,-0.24499999,,,,15:13:42.003+0300,0.019095747,9.787255,0.61616385,,,,15:13:42.004+0300,1.0,0.0,4.0,,,,15:13:42.007+0300,273.604,0.11178867,109.511925,,,,
15:13:42.022+0300,-13.370001,1.925,-0.21000001,,,,15:13:42.025+0300,0.019764146,9.784927,0.6520722,,,,15:13:42.026+0300,-1.0,3.0,-22.0,,,,15:13:42.028+0300,273.81427,0.11572907,109.52544,,,,
15:13:42.042+0300,-14.664999,3.395,-0.35,,,,15:13:42.044+0300,0.019252105,9.7826805,0.68499184,,,,15:13:42.045+0300,-1.0,1.0,-17.0,,,,15:13:42.048+0300,274.00684,0.11275673,109.47678,,,,
15:13:42.062+0300,-7.8049994,0.97999996,-0.48999998,,,,15:13:42.064+0300,0.018508594,9.780492,0.7155612,,,,15:13:42.065+0300,-4.0,-8.0,0.0,,,,15:13:42.066+0300,274.18582,0.10842636,109.41457,,,,
15:13:42.081+0300,-5.355,-1.3649999,-0.035,,,,15:13:42.084+0300,0.017874971,9.779997,0.7223171,,,,15:13:42.085+0300,-2.0,-5.0,-32.0,,,,15:13:42.087+0300,274.22522,0.1047198,109.42356,,,,
15:13:42.101+0300,-8.295,-4.06,-0.21000001,,,,15:13:42.103+0300,0.01848346,9.779562,0.7281775,,,,15:13:42.107+0300,-3.0,1.0,-11.0,,,,15:13:42.109+0300,274.25955,0.108289406,109.49212,,,,
15:13:42.122+0300,-5.5649996,-1.9599999,-0.48999998,,,,15:13:42.127+0300,0.01773001,9.778876,0.7373375,,,,15:13:42.129+0300,0.0,1.0,13.0,,,,15:13:42.131+0300,274.3132,0.103882454,109.55452,,,,
15:13:42.141+0300,1.575,2.66,-0.595,,,,15:13:42.143+0300,0.016776362,9.779237,0.7325468,,,,15:13:42.146+0300,4.0,-1.0,-28.0,,,,15:13:42.148+0300,274.22717,0.08974516,109.54447,,,,
15:13:42.162+0300,-0.56,2.835,-0.24499999,,,,15:13:42.165+0300,0.013847324,9.783494,0.67340666,,,,15:13:42.167+0300,6.0,-5.0,-13.0,,,,15:13:42.168+0300,273.9382,0.08109503,109.47413,,,,
15:13:42.182+0300,3.01,0.14,-0.175,,,,15:13:42.184+0300,0.017634733,9.787881,0.60619307,,,,15:13:42.186+0300,7.0,0.0,4.0,,,,15:13:42.187+0300,273.5454,0.10322915,109.41746,,,,
15:13:42.202+0300,7.9800005,-3.22,0.595,,,,15:13:42.204+0300,0.02608692,9.792294,0.52983576,,,,15:13:42.206+0300,2.0,0.0,-13.0,,,,15:13:42.209+0300,273.1007,0.15263706,109.40661,,,,
