time,Gyroscope[x] Deg/sec,Gyroscope[y] Deg/sec,Gyroscope[z] Deg/sec,,,,time,Gravity[x] m/sec^2,Gravity[y] m/sec^2,Gravity[z] m/sec^2,,,,time,Acceleration[x] cm/sec^2,Acceleration[y] cm/sec^2,Acceleration[z] cm/sec^2,,,,time,Orientation[x] Deg,Orientation[y] Deg,Orientation[z] Deg,,,,
15:14:52.204+0300,4.13,3.3600001,0.45499995,,,,15:14:52.205+0300,0.0028165188,9.65146,1.7377322,,,,15:14:52.207+0300,-1.0,2.0,37.0,,,,15:14:52.208+0300,280.20667,0.016720232,111.08073,,,,
15:14:52.224+0300,20.405,3.885,0.45499995,,,,15:14:52.225+0300,0.0037333413,9.657086,1.706182,,,,15:14:52.226+0300,-4.0,-2.0,-25.0,,,,15:14:52.227+0300,280.01944,0.022150021,110.98777,,,,
15:14:52.244+0300,14.21,-8.61,0.45499995,,,,15:14:52.245+0300,0.005983751,9.673744,1.6090473,,,,15:14:52.246+0300,-5.0,-5.0,-77.0,,,,15:14:52.247+0300,279.44366,0.035440635,110.95631,,,,
15:14:52.264+0300,11.935,-16.345,0.24499999,,,,15:14:52.267+0300,0.010839959,9.691785,1.4965292,,,,15:14:52.268+0300,-4.0,1.0,11.0,,,,15:14:52.269+0300,278.778,0.06408352,111.16523,,,,
15:14:52.284+0300,23.73,-5.39,-0.42000002,,,,15:14:52.286+0300,0.011949381,9.706799,1.3958149,,,,15:14:52.287+0300,-1.0,-1.0,25.0,,,,15:14:52.288+0300,278.18323,0.07053292,111.4471,,,,
15:14:52.304+0300,26.495,12.6,-0.7,,,,15:14:52.305+0300,0.008849369,9.720298,1.2985213,,,,15:14:52.306+0300,2.0,-1.0,-30.000002,,,,15:14:52.307+0300,277.60913,0.052162126,111.46665,,,,
15:14:52.324+0300,28.244999,8.014999,-0.38499996,,,,15:14:52.326+0300,6.622633E-4,9.733209,1.1979308,,,,15:14:52.328+0300,6.0,2.0,-31.0,,,,15:14:52.329+0300,277.01645,0.0038984977,111.27188,,,,
15:14:52.344+0300,34.685,-8.190001,0.035,,,,15:14:52.346+0300,-0.0010775662,9.74697,1.080262,,,,15:14:52.349+0300,7.0,0.0,-23.0,,,,15:14:52.355+0300,275.9316,0.007732192,111.27515,,,,
15:14:52.364+0300,36.75,-14.07,0.48999998,,,,15:14:52.368+0300,0.0063856095,9.761231,0.9427216,,,,15:14:52.370+0300,6.0,1.0,-11.0,,,,15:14:52.371+0300,275.51648,0.03748179,111.372635,,,,
15:14:52.384+0300,39.165,-11.235,0.805,,,,15:14:52.386+0300,0.014663316,9.77373,0.80271983,,,,15:14:52.388+0300,2.0,3.0,13.0,,,,15:14:52.389+0300,274.696,0.08595956,111.56372,,,,
15:14:52.404+0300,45.394997,11.025001,0.945,,,,15:14:52.406+0300,0.019286301,9.784908,0.65238255,,,,15:14:52.408+0300,-2.0,1.0,-2.0,,,,15:14:52.410+0300,273.81598,0.11293127,111.533745,,,,
15:14:52.425+0300,45.605,13.440001,1.015,,,,15:14:52.427+0300,0.02148001,9.794293,0.49169338,,,,15:14:52.429+0300,-4.0,4.0,-12.0,,,,15:14:52.430+0300,272.8766,0.12565604,111.27018,,,,
15:14:52.445+0300,49.420002,1.2950001,1.12,,,,15:14:52.447+0300,0.02345628,9.801298,0.32312956,,,,15:14:52.451+0300,-5.0,3.0,-3.0,,,,15:14:52.456+0300,271.3966,0.14789842,111.00535,,,,
15:14:52.464+0300,52.85,-11.445001,0.97999996,,,,15:14:52.469+0300,0.02745967,9.80549,0.14845979,,,,15:14:52.471+0300,-5.0,2.0,-6.0,,,,15:14:52.474+0300,270.37744,0.17054276,111.14799,,,,
15:14:52.485+0300,51.484997,-13.685,0.9099999,,,,15:14:52.487+0300,0.02918927,9.8064375,0.057609893,,,,15:14:52.488+0300,-2.0,6.0,11.0,,,,15:14:52.490+0300,269.75134,0.17875229,111.13408,,,,
15:14:52.505+0300,52.674995,3.6049998,-0.38499996,,,,15:14:52.507+0300,0.030296646,9.804506,-0.20278585,,,,15:14:52.508+0300,-1.0,2.0,25.0,,,,15:14:52.510+0300,268.80188,0.17704763,111.22756,,,,
15:14:52.524+0300,53.585,13.965,-0.38499996,,,,15:14:52.526+0300,0.0289087,9.799258,-0.37959963,,,,15:14:52.528+0300,6.0,2.0,0.0,,,,15:14:52.529+0300,267.77524,0.16902725,111.11161,,,,
15:14:52.544+0300,50.12,9.309999,0.175,,,,15:14:52.546+0300,0.02959405,9.791046,-0.5522294,,,,15:14:52.548+0300,7.0,2.0,0.0,,,,15:14:52.549+0300,266.76733,0.17317957,110.83503,,,,
15:14:52.564+0300,50.855,-5.6349998,0.7,,,,15:14:52.570+0300,0.032491233,9.780609,-0.7134505,,,,15:14:52.572+0300,5.0,3.0,14.0,,,,15:14:52.574+0300,265.30054,0.1976566,110.730576,,,,
15:14:52.584+0300,50.68,-11.409999,1.085,,,,15:14:52.587+0300,0.03479016,9.766851,-0.88192487,,,,15:14:52.589+0300,2.0,3.0,20.0,,,,15:14:52.591+0300,264.8363,0.20409043,110.830574,,,,
15:14:52.604+0300,45.15,-4.165,0.87499994,,,,15:14:52.607+0300,0.03666969,9.7528305,-1.0253584,,,,15:14:52.609+0300,-2.0,2.0,33.0,,,,15:14:52.610+0300,263.9945,0.21542552,111.03085,,,,
15:14:52.624+0300,43.82,8.855,0.7699999,,,,15:14:52.626+0300,0.04068886,9.739218,-1.1473305,,,,15:14:52.627+0300,-3.0,0.0,29.0,,,,15:14:52.628+0300,263.277,0.23937103,110.99757,,,,
15:14:52.645+0300,39.48,11.97,0.63,,,,15:14:52.646+0300,0.048372988,9.725071,-1.261372,,,,15:14:52.648+0300,-6.0,0.0,5.0,,,,15:14:52.653+0300,262.60446,0.2849897,110.687744,,,,
15:14:52.664+0300,37.065002,7.6299996,0.665,,,,15:14:52.669+0300,0.051930096,9.718326,-1.3121845,,,,15:14:52.671+0300,-2.0,1.0,4.0,,,,15:14:52.673+0300,262.0306,0.32042527,110.41257,,,,
15:14:52.684+0300,33.775,-5.7749996,0.48999998,,,,15:14:52.687+0300,0.05318448,9.699392,-1.4454566,,,,15:14:52.690+0300,-4.0,-1.0,25.0,,,,15:14:52.691+0300,261.51822,0.3141656,110.47591,,,,
15:14:52.704+0300,29.995,-11.654999,0.315,,,,15:14:52.706+0300,0.0468053,9.689001,-1.5137527,,,,15:14:52.707+0300,0.0,0.0,25.0,,,,15:14:52.708+0300,261.11603,0.27678034,110.77848,,,,
15:14:52.724+0300,23.73,-4.13,-0.42000002,,,,15:14:52.726+0300,0.040532794,9.682514,-1.5548843,,,,15:14:52.727+0300,3.0,-2.0,35.0,,,,15:14:52.728+0300,260.87387,0.23984933,110.995865,,,,
15:14:52.744+0300,19.810001,7.77,-0.38499996,,,,15:14:52.745+0300,0.041224867,9.679181,-1.5754846,,,,15:14:52.747+0300,6.0,-3.0,19.0,,,,15:14:52.748+0300,260.75192,0.24402857,110.883736,,,,
15:14:52.765+0300,14.49,10.71,-0.28,,,,15:14:52.768+0300,0.04686755,9.677656,-1.584664,,,,15:14:52.771+0300,5.0,-3.0,3.0,,,,15:14:52.773+0300,260.69666,0.27747336,110.58619,,,,
15:14:52.785+0300,8.295,1.3649999,-0.035,,,,15:14:52.787+0300,0.05065759,9.678754,-1.577842,,,,15:14:52.790+0300,4.0,-4.0,14.0,,,,15:14:52.791+0300,260.7364,0.2998774,110.44476,,,,
15:14:52.804+0300,3.71,-9.52,0.525,,,,15:14:52.807+0300,0.050152272,9.682045,-1.5575247,,,,15:14:52.809+0300,-2.0,-1.0,21.0,,,,15:14:52.810+0300,260.85663,0.29678524,110.59945,,,,
15:14:52.824+0300,-2.24,-8.645,0.35,,,,15:14:52.826+0300,0.049057756,9.684665,-1.5411901,,,,15:14:52.827+0300,-2.0,-3.0,25.0,,,,15:14:52.829+0300,261.08447,0.2844437,110.820496,,,,
15:14:52.844+0300,-9.134999,2.485,0.45499995,,,,15:14:52.846+0300,0.047939856,9.692742,-1.4895798,,,,15:14:52.848+0300,-8.0,0.0,20.0,,,,15:14:52.853+0300,261.45734,0.291662,110.80939,,,,
15:14:52.864+0300,-13.370001,9.905001,-0.38499996,,,,15:14:52.870+0300,0.052190207,9.708738,-1.3813263,,,,15:14:52.872+0300,-4.0,-1.0,5.0,,,,15:14:52.873+0300,261.8968,0.3079957,110.59224,,,,
15:14:52.884+0300,-18.2,4.8299994,-0.56,,,,15:14:52.890+0300,0.051882163,9.720357,-1.2970763,,,,15:14:52.892+0300,-3.0,0.0,-2.0,,,,15:14:52.893+0300,262.39352,0.30581188,110.45214,,,,
15:14:52.905+0300,-23.905,-5.425,-0.97999996,,,,15:14:52.908+0300,0.04920447,9.726368,-1.251303,,,,15:14:52.910+0300,1.0,-1.0,15.000001,,,,15:14:52.912+0300,262.95483,0.2685413,110.59366,,,,
15:14:52.925+0300,-27.825,-9.24,-0.735,,,,15:14:52.927+0300,0.04147329,9.739429,-1.145498,,,,15:14:52.929+0300,1.0,0.0,13.0,,,,15:14:52.931+0300,263.60745,0.22350457,110.886,,,,
15:14:52.944+0300,-32.69,-1.855,-0.97999996,,,,15:14:52.946+0300,0.035174776,9.752157,-1.0317945,,,,15:14:52.949+0300,5.0,0.0,12.0,,,,15:14:52.953+0300,263.95706,0.20665759,110.98965,,,,
15:14:52.964+0300,-37.309998,7.455,-1.085,,,,15:14:52.970+0300,0.03211831,9.764823,-0.90421504,,,,15:14:52.975+0300,4.0,5.0,4.0,,,,15:14:52.978+0300,265.1096,0.18566066,110.94528,,,,
15:14:52.984+0300,-39.585,7.9449997,-1.19,,,,15:14:52.986+0300,0.031193595,9.776637,-0.7660066,,,,15:14:52.989+0300,4.0,0.0,-5.0,,,,15:14:52.991+0300,265.9305,0.17909798,110.78911,,,,
15:14:53.005+0300,-43.4,-1.47,-0.805,,,,15:14:53.007+0300,0.029383332,9.787268,-0.6155828,,,,15:14:53.010+0300,3.0,3.0,-13.0,,,,15:14:53.012+0300,266.8365,0.16513197,110.79625,,,,
15:14:53.024+0300,-46.095,-8.82,-0.42000002,,,,15:14:53.026+0300,0.027352117,9.795615,-0.46431497,,,,15:14:53.027+0300,-1.0,0.0,-1.0,,,,15:14:53.028+0300,267.28168,0.15998554,110.8682,,,,
15:14:53.045+0300,-48.16,-5.95,-0.175,,,,15:14:53.046+0300,0.025281157,9.802156,-0.29575756,,,,15:14:53.048+0300,-5.0,3.0,1.0,,,,15:14:53.050+0300,268.2654,0.14777364,111.08876,,,,
15:14:53.068+0300,-50.225,3.5349998,-0.21000001,,,,15:14:53.072+0300,0.023879474,9.806525,-0.043550972,,,,15:14:53.074+0300,-6.0,5.0,-6.0,,,,15:14:53.076+0300,269.71127,0.13951835,111.18443,,,,
15:14:53.085+0300,-50.785,8.295,-0.97999996,,,,15:14:53.087+0300,0.022586804,9.806529,0.043261636,,,,15:14:53.089+0300,-4.0,4.0,-11.0,,,,15:14:53.091+0300,270.2853,0.13196579,111.24886,,,,
15:14:53.104+0300,-51.52,2.87,-1.26,,,,15:14:53.106+0300,0.018006489,9.804128,0.22179158,,,,15:14:53.109+0300,-1.0,2.0,-26.0,,,,15:14:53.110+0300,271.29965,0.10523065,111.1334,,,,
15:14:53.125+0300,-51.624996,-5.915,-1.575,,,,15:14:53.128+0300,0.012594693,9.798577,0.39763504,,,,15:14:53.130+0300,1.0,5.0,-19.0,,,,15:14:53.131+0300,272.32498,0.07364563,111.16266,,,,
15:14:53.144+0300,-50.05,-7.6299996,-1.155,,,,15:14:53.146+0300,0.008472645,9.79065,0.5599258,,,,15:14:53.148+0300,8.0,1.0,-10.0,,,,15:14:53.150+0300,273.27332,0.04958268,111.33546,,,,
15:14:53.164+0300,-49.350002,-1.015,-1.05,,,,15:14:53.166+0300,0.0067035896,9.780627,0.71393096,,,,15:14:53.168+0300,7.0,3.0,-14.0,,,,15:14:53.170+0300,274.17496,0.039270215,111.47527,,,,
15:14:53.185+0300,-48.649998,3.29,-1.2950001,,,,15:14:53.187+0300,0.0039867316,9.768863,0.8600632,,,,15:14:53.189+0300,6.0,3.0,-19.0,,,,15:14:53.192+0300,275.03137,0.02338275,111.474335,,,,
15:14:53.204+0300,-45.01,6.0550003,-0.595,,,,15:14:53.207+0300,0.0016258477,9.756067,0.9947756,,,,15:14:53.209+0300,5.0,0.0,-30.000002,,,,15:14:53.210+0300,275.82193,0.009548337,111.354614,,,,
15:14:53.224+0300,-42.245,-2.24,-0.42000002,,,,15:14:53.227+0300,0.0013607669,9.743562,1.1105905,,,,15:14:53.229+0300,-4.0,3.0,-33.0,,,,15:14:53.230+0300,276.50256,0.008001817,111.270355,,,,
15:14:53.244+0300,-39.27,-8.05,0.14,,,,15:14:53.246+0300,0.004863222,9.730761,1.2176533,,,,15:14:53.247+0300,-6.0,-2.0,-21.0,,,,15:14:53.249+0300,277.13263,0.028635178,111.330444,,,,
15:14:53.264+0300,-34.510002,-5.04,-0.14,,,,15:14:53.268+0300,0.009769407,9.719584,1.3038374,,,,15:14:53.270+0300,-6.0,-2.0,-14.0,,,,15:14:53.271+0300,277.6405,0.057589453,111.45435,,,,
15:14:53.284+0300,-33.005,-1.155,-0.595,,,,15:14:53.287+0300,0.010564065,9.714568,1.3406869,,,,15:14:53.289+0300,-4.0,-1.0,-18.0,,,,15:14:53.290+0300,278.05988,0.055531543,111.51981,,,,
15:14:53.305+0300,-26.46,7.49,-1.155,,,,15:14:53.307+0300,0.0026148588,9.700679,1.43778,,,,15:14:53.309+0300,0.0,-1.0,-26.0,,,,15:14:53.311+0300,278.4307,0.015444319,111.46734,,,,
15:14:53.326+0300,-21.315,2.45,-1.12,,,,15:14:53.328+0300,-0.0052107205,9.69523,1.4740736,,,,15:14:53.329+0300,5.0,-3.0,-35.0,,,,15:14:53.337+0300,278.64514,-0.030793728,111.38938,,,,
15:14:53.345+0300,-18.795,-1.7850001,-1.12,,,,15:14:53.348+0300,-0.008833295,9.692511,1.4918326,,,,15:14:53.355+0300,6.0,-1.0,-29.0,,,,15:14:53.357+0300,278.75623,-0.047454275,111.45579,,,,
15:14:53.364+0300,-13.93,-6.93,-0.805,,,,15:14:53.368+0300,-0.008027531,9.692353,1.492855,,,,15:14:53.370+0300,7.0,-4.0,-13.0,,,,15:14:53.371+0300,278.7414,-0.038190648,111.51446,,,,
15:14:53.384+0300,-7.6650004,-3.465,-0.175,,,,15:14:53.385+0300,-0.0036985623,9.693381,1.4861814,,,,15:14:53.388+0300,3.0,-4.0,-12.0,,,,15:14:53.389+0300,278.6543,-0.00941331,111.58393,,,,
15:14:53.404+0300,-3.29,3.5349998,0.14,,,,15:14:53.405+0300,-6.5758715E-5,9.696843,1.4634383,,,,15:14:53.408+0300,0.0,-4.0,-20.0,,,,15:14:53.409+0300,278.48557,0.0051948777,111.532684,,,,
15:14:53.424+0300,1.47,6.4049997,0.24499999,,,,15:14:53.425+0300,0.0012590602,9.702179,1.4276375,,,,15:14:53.427+0300,-2.0,-2.0,-22.0,,,,15:14:53.429+0300,278.2333,0.008383378,111.405815,,,,
15:14:53.444+0300,7.77,1.015,0.28,,,,15:14:53.445+0300,0.0017217093,9.709712,1.375459,,,,15:14:53.447+0300,-4.0,-1.0,-23.0,,,,15:14:53.448+0300,277.86566,0.01682912,111.34136,,,,
15:14:53.464+0300,12.179999,-5.25,0.105000004,,,,15:14:53.466+0300,0.004819968,9.719501,1.3044845,,,,15:14:53.468+0300,-2.0,0.0,-17.0,,,,15:14:53.470+0300,277.64423,0.02841337,111.35223,,,,
15:14:53.485+0300,16.835001,-5.25,0.35,,,,15:14:53.487+0300,0.008549217,9.729882,1.2246201,,,,15:14:53.489+0300,-5.0,0.0,6.0,,,,15:14:53.491+0300,276.92133,0.05953375,111.481926,,,,
15:14:53.506+0300,22.854998,0.56,0.21000001,,,,15:14:53.508+0300,0.010820669,9.740647,1.1358131,,,,15:14:53.509+0300,-2.0,0.0,-7.0,,,,15:14:53.511+0300,276.35632,0.062941186,111.49962,,,,
15:14:53.524+0300,26.845,5.95,-0.105000004,,,,15:14:53.526+0300,0.00946341,9.752649,1.0276854,,,,15:14:53.527+0300,0.0,0.0,-13.0,,,,15:14:53.528+0300,276.01556,0.055596508,111.46413,,,,
15:14:53.544+0300,31.115,3.6049998,-0.28,,,,15:14:53.545+0300,0.0059770285,9.764353,0.90982586,,,,15:14:53.547+0300,4.0,2.0,-10.0,,,,15:14:53.548+0300,275.3234,0.03507232,111.36864,,,,
15:14:53.564+0300,35.805,-2.345,0.105000004,,,,15:14:53.567+0300,0.0047249827,9.775183,0.78498137,,,,15:14:53.569+0300,7.0,0.0,-8.0,,,,15:14:53.571+0300,274.59116,0.027694782,111.33679,,,,
15:14:53.585+0300,38.639996,-5.04,0.595,,,,15:14:53.586+0300,0.0073874802,9.785096,0.64979315,,,,15:14:53.588+0300,6.0,2.0,0.0,,,,15:14:53.590+0300,273.38974,0.05554635,111.41961,,,,
15:14:53.605+0300,42.105,-1.9950001,0.87499994,,,,15:14:53.607+0300,0.011818448,9.793447,0.508565,,,,15:14:53.608+0300,3.0,4.0,13.0,,,,15:14:53.610+0300,272.54367,0.081460215,111.444855,,,,
15:14:53.624+0300,44.519997,3.6049998,0.525,,,,15:14:53.626+0300,0.015204876,9.800079,0.35859248,,,,15:14:53.627+0300,-1.0,2.0,5.0,,,,15:14:53.628+0300,272.0976,0.08889464,111.42401,,,,
15:14:53.645+0300,45.92,4.9,0.42000002,,,,15:14:53.647+0300,0.017291619,9.8046875,0.19536768,,,,15:14:53.648+0300,-4.0,4.0,3.0,,,,15:14:53.652+0300,271.14618,0.10104715,111.31223,,,,
15:14:53.664+0300,48.299995,0.48999998,1.05,,,,15:14:53.667+0300,0.01919453,9.806565,0.036139235,,,,15:14:53.671+0300,-3.0,4.0,6.0,,,,15:14:53.673+0300,269.7013,0.12290903,111.07509,,,,
15:14:53.684+0300,49.559998,-3.955,0.84000003,,,,15:14:53.687+0300,0.02273118,9.805746,-0.13111353,,,,15:14:53.689+0300,-6.0,3.0,9.0,,,,15:14:53.693+0300,268.7342,0.14004424,111.07235,,,,
15:14:53.705+0300,48.755,-3.4299998,0.665,,,,15:14:53.707+0300,0.025434885,9.802085,-0.2981132,,,,15:14:53.710+0300,-4.0,7.0,22.0,,,,15:14:53.712+0300,267.77753,0.15255909,111.11883,,,,
15:14:53.725+0300,50.085003,1.9599999,-0.14,,,,15:14:53.727+0300,0.025906302,9.795745,-0.46160513,,,,15:14:53.729+0300,0.0,3.0,26.0,,,,15:14:53.731+0300,267.29773,0.15152685,111.1329,,,,
15:14:53.744+0300,48.719997,5.355,-0.035,,,,15:14:53.746+0300,0.025741467,9.7863,-0.6309283,,,,15:14:53.748+0300,5.0,1.0,15.000001,,,,15:14:53.749+0300,266.30817,0.15070805,111.073616,,,,
15:14:53.764+0300,47.215,3.1149998,0.56,,,,15:14:53.767+0300,0.027343642,9.774663,-0.7909709,,,,15:14:53.771+0300,8.0,4.0,16.0,,,,15:14:53.773+0300,264.9488,0.16996117,110.89084,,,,
15:14:53.785+0300,46.305,-2.275,0.805,,,,15:14:53.788+0300,0.030469958,9.762021,-0.9340221,,,,15:14:53.790+0300,4.0,1.0,19.0,,,,15:14:53.792+0300,264.53174,0.17883533,110.86821,,,,
15:14:53.805+0300,43.89,-4.55,0.595,,,,15:14:53.807+0300,0.033116087,9.748184,-1.0687381,,,,15:14:53.809+0300,1.0,0.0,23.0,,,,15:14:53.813+0300,263.37488,0.19908826,110.93486,,,,
15:14:53.825+0300,40.774998,-1.505,0.315,,,,15:14:53.828+0300,0.034718554,9.734378,-1.1878835,,,,15:14:53.830+0300,0.0,1.0,33.0,,,,15:14:53.834+0300,262.72443,0.2095012,110.96267,,,,
15:14:53.844+0300,38.289997,3.3600001,0.7699999,,,,15:14:53.847+0300,0.03721943,9.721168,-1.291476,,,,15:14:53.849+0300,-3.0,-1.0,29.0,,,,15:14:53.853+0300,262.42935,0.21936728,110.92824,,,,
