time,Gyroscope[x] Deg/sec,Gyroscope[y] Deg/sec,Gyroscope[z] Deg/sec,,,,time,Gravity[x] m/sec^2,Gravity[y] m/sec^2,Gravity[z] m/sec^2,,,,time,Acceleration[x] cm/sec^2,Acceleration[y] cm/sec^2,Acceleration[z] cm/sec^2,,,,time,Orientation[x] Deg,Orientation[y] Deg,Orientation[z] Deg,,,,
15:16:26.653+0300,-1.4,4.0950003,0.07,,,,15:16:26.654+0300,0.014133155,9.425683,2.7067888,,,,15:16:26.655+0300,0.0,-1.0,2.0,,,,15:16:26.656+0300,286.02274,0.08591096,115.109,,,,
15:16:26.673+0300,-0.84000003,5.4599996,-0.035,,,,15:16:26.674+0300,0.01141542,9.423975,2.7127357,,,,15:16:26.675+0300,-1.0,-1.0,-3.0,,,,15:16:26.675+0300,286.05887,0.06940331,115.03163,,,,
15:16:26.694+0300,-0.735,0.9099999,0.035,,,,15:16:26.695+0300,0.0076464233,9.423235,2.7153223,,,,15:16:26.705+0300,-1.0,-1.0,-7.0,,,,15:16:26.707+0300,286.07758,0.044829685,114.96424,,,,
15:16:26.713+0300,-0.35,-4.305,-0.105000004,,,,15:16:26.721+0300,0.008409808,9.423107,2.7157676,,,,15:16:26.722+0300,0.0,-1.0,-1.0,,,,15:16:26.723+0300,286.0734,0.061548658,115.00846,,,,
15:16:26.734+0300,0.38499996,-3.885,0.07,,,,15:16:26.738+0300,0.012068624,9.423603,2.714031,,,,15:16:26.739+0300,-1.0,-1.0,-2.0,,,,15:16:26.740+0300,286.0667,0.07337754,115.04186,,,,
15:16:26.753+0300,-0.42000002,-1.47,-0.14,,,,15:16:26.756+0300,0.013880934,9.424237,2.7118192,,,,15:16:26.757+0300,-1.0,-1.0,1.0,,,,15:16:26.758+0300,286.0533,0.084390745,115.08303,,,,
15:16:26.774+0300,-0.21000001,4.76,-0.63,,,,15:16:26.776+0300,0.008731588,9.423577,2.7141287,,,,15:16:26.778+0300,0.0,-1.0,4.0,,,,15:16:26.783+0300,286.06726,0.053088438,115.072464,,,,
15:16:26.793+0300,0.38499996,4.165,-0.525,,,,15:16:26.795+0300,0.002366729,9.423767,2.7134874,,,,15:16:26.798+0300,2.0,-2.0,-3.0,,,,15:16:26.799+0300,286.06323,0.014389531,115.03181,,,,
15:16:26.814+0300,-0.525,-0.21000001,-0.21000001,,,,15:16:26.817+0300,6.277765E-4,9.423876,2.7131097,,,,15:16:26.819+0300,3.0,-1.0,-1.0,,,,15:16:26.821+0300,286.06094,0.0038167888,115.025,,,,
15:16:26.833+0300,-0.595,-4.515,-0.21000001,,,,15:16:26.835+0300,0.004846271,9.423102,2.7157917,,,,15:16:26.837+0300,1.0,-1.0,4.0,,,,15:16:26.839+0300,286.0773,0.029467031,115.07052,,,,
15:16:26.853+0300,0.35,-3.325,-0.07,,,,15:16:26.855+0300,0.010121581,9.422905,2.7164621,,,,15:16:26.857+0300,2.0,-1.0,0.0,,,,15:16:26.857+0300,286.08145,0.061544042,115.11522,,,,
15:16:26.874+0300,1.2950001,4.2349997,0.42000002,,,,15:16:26.875+0300,0.012263269,9.423173,2.7155232,,,,15:16:26.876+0300,8.0,-2.0,-7.0,,,,15:16:26.877+0300,286.0758,0.0745644,115.08823,,,,
15:16:26.893+0300,1.6800001,5.25,0.56,,,,15:16:26.895+0300,0.013983809,9.42554,2.7072845,,,,15:16:26.896+0300,1.0,1.0,-18.0,,,,15:16:26.904+0300,286.0258,0.08500444,114.98315,,,,
15:16:26.914+0300,1.9950001,1.4,1.12,,,,15:16:26.919+0300,0.021282442,9.430449,2.6900885,,,,15:16:26.921+0300,0.0,1.0,-9.0,,,,15:16:26.922+0300,285.92157,0.12930372,114.87575,,,,
15:16:26.935+0300,4.48,-4.585,1.4,,,,15:16:26.939+0300,0.0337123,9.437985,2.6633997,,,,15:16:26.940+0300,-6.0,0.0,-5.0,,,,15:16:26.941+0300,285.76025,0.20465855,114.84711,,,,
15:16:26.953+0300,9.17,-6.02,1.12,,,,15:16:26.956+0300,0.04399755,9.451508,2.6148565,,,,15:16:26.957+0300,-7.0,-2.0,-14.0,,,,15:16:26.958+0300,285.4667,0.26671466,114.88428,,,,
15:16:26.973+0300,8.190001,-1.855,0.525,,,,15:16:26.976+0300,0.04288345,9.468158,2.5539265,,,,15:16:26.977+0300,-5.0,-2.0,-14.0,,,,15:16:26.978+0300,285.09763,0.25950387,114.942894,,,,
15:16:26.994+0300,11.305,1.7850001,-0.45499995,,,,15:16:26.997+0300,0.031302024,9.485385,2.4893513,,,,15:16:27.000+0300,-5.0,0.0,1.0,,,,15:16:27.001+0300,284.70624,0.18907693,114.98757,,,,
15:16:27.013+0300,31.219997,9.38,-0.97999996,,,,15:16:27.016+0300,0.00901362,9.518784,2.3586137,,,,15:16:27.018+0300,-2.0,4.0,-72.0,,,,15:16:27.020+0300,283.91684,0.054255065,115.00443,,,,
15:16:27.036+0300,28.070002,18.97,-1.925,,,,15:16:27.040+0300,-0.027341597,9.579481,2.0983815,,,,15:16:27.043+0300,6.0,0.0,-73.0,,,,15:16:27.045+0300,282.35645,-0.16353221,114.90365,,,,
15:16:27.053+0300,23.554998,10.919999,-0.97999996,,,,15:16:27.055+0300,-0.037450027,9.589888,2.0501351,,,,15:16:27.058+0300,13.0,4.0,18.0,,,,15:16:27.059+0300,281.73663,-0.25603458,114.74442,,,,
15:16:27.073+0300,49.559998,-9.17,0.175,,,,15:16:27.075+0300,-0.04456278,9.618521,1.9111493,,,,15:16:27.076+0300,9.0,-3.0,-19.0,,,,15:16:27.077+0300,281.24094,-0.2654505,114.75343,,,,
15:16:27.093+0300,45.885002,-16.835001,0.595,,,,15:16:27.095+0300,-0.031613573,9.658195,1.6996114,,,,15:16:27.097+0300,12.0,5.0,-63.0,,,,15:16:27.098+0300,279.98218,-0.1875421,114.89862,,,,
15:16:27.113+0300,46.164997,-5.5649996,0.665,,,,15:16:27.115+0300,-0.013549802,9.689129,1.5136007,,,,15:16:27.117+0300,4.0,9.0,29.0,,,,15:16:27.119+0300,278.36246,-0.047198106,115.07295,,,,
15:16:27.134+0300,67.025,10.884999,1.3649999,,,,15:16:27.136+0300,-0.004035247,9.717655,1.3181542,,,,15:16:27.138+0300,1.0,3.0,7.0,,,,15:16:27.139+0300,277.01053,-0.009463972,114.87575,,,,
15:16:27.154+0300,61.075,15.12,1.7850001,,,,15:16:27.155+0300,5.374679E-4,9.747882,1.072002,,,,15:16:27.156+0300,-6.0,2.0,-52.999996,,,,15:16:27.157+0300,276.27573,0.003159111,114.69658,,,,
15:16:27.173+0300,64.995,1.015,2.1349998,,,,15:16:27.175+0300,0.0053606504,9.771058,0.8347359,,,,15:16:27.176+0300,-9.0,8.0,22.0,,,,15:16:27.178+0300,274.883,0.031433914,114.38268,,,,
15:16:27.194+0300,80.920006,-13.58,1.9599999,,,,15:16:27.199+0300,0.013520284,9.788944,0.5888953,,,,15:16:27.201+0300,-12.0,10.0,-26.0,,,,15:16:27.204+0300,272.62137,0.10319421,114.485634,,,,
15:16:27.213+0300,69.65,-10.3949995,0.14,,,,15:16:27.215+0300,0.020340193,9.80197,0.3022633,,,,15:16:27.218+0300,-7.0,7.0,-4.0,,,,15:16:27.221+0300,271.77032,0.11889504,114.63473,,,,
15:16:27.233+0300,76.93,5.5299997,-0.7699999,,,,15:16:27.235+0300,0.018889993,9.806494,0.052094344,,,,15:16:27.238+0300,-1.0,10.0,61.0,,,,15:16:27.241+0300,270.32324,0.11036723,114.791275,,,,
15:16:27.254+0300,83.895,16.24,-0.84000003,,,,15:16:27.257+0300,0.014788404,9.804183,-0.2194494,,,,15:16:27.258+0300,8.0,8.0,-22.0,,,,15:16:27.260+0300,268.71472,0.08642357,114.54487,,,,
15:16:27.274+0300,77.35,14.07,-0.42000002,,,,15:16:27.276+0300,0.01391922,9.793026,-0.51657003,,,,15:16:27.277+0300,13.0,10.0,-4.0,,,,15:16:27.279+0300,266.97943,0.08143674,114.22357,,,,
15:16:27.293+0300,73.395,0.14,0.665,,,,15:16:27.295+0300,0.016911972,9.777873,-0.75054425,,,,15:16:27.299+0300,10.0,7.0,50.0,,,,15:16:27.301+0300,265.60956,0.099099636,114.09308,,,,
15:16:27.314+0300,84.979996,-13.440001,1.7149999,,,,15:16:27.317+0300,0.021949382,9.754372,-1.0110229,,,,15:16:27.319+0300,7.0,6.0,-4.0,,,,15:16:27.322+0300,264.08124,0.1289273,114.23669,,,,
15:16:27.334+0300,71.015,-10.29,1.435,,,,15:16:27.337+0300,0.027061027,9.726308,-1.2524521,,,,15:16:27.339+0300,-1.0,6.0,45.0,,,,15:16:27.340+0300,262.66083,0.15941082,114.42509,,,,
15:16:27.353+0300,68.950005,4.48,1.33,,,,15:16:27.356+0300,0.0372735,9.701834,-1.4294893,,,,15:16:27.358+0300,-6.0,5.0,61.0,,,,15:16:27.359+0300,261.61545,0.22012372,114.270805,,,,
15:16:27.373+0300,74.549995,14.175,1.7499999,,,,15:16:27.375+0300,0.052445643,9.671473,-1.6218145,,,,15:16:27.377+0300,-9.0,2.0,-20.0,,,,15:16:27.378+0300,260.47577,0.31069568,113.81334,,,,
15:16:27.393+0300,58.975002,8.190001,1.61,,,,15:16:27.395+0300,0.06351736,9.643153,-1.7821202,,,,15:16:27.397+0300,-9.0,4.0,25.0,,,,15:16:27.398+0300,259.523,0.37738943,113.45628,,,,
15:16:27.413+0300,57.364998,-6.65,1.5399998,,,,15:16:27.417+0300,0.06513327,9.631677,-1.8430823,,,,15:16:27.418+0300,-9.0,1.0,48.0,,,,15:16:27.419+0300,258.7958,0.3757072,113.52403,,,,
15:16:27.433+0300,58.975002,-13.825,0.735,,,,15:16:27.437+0300,0.051231008,9.592702,-2.0366251,,,,15:16:27.438+0300,-3.0,-1.0,3.0,,,,15:16:27.440+0300,258.00983,0.30599228,113.94103,,,,
15:16:27.453+0300,41.475002,-4.97,-0.945,,,,15:16:27.455+0300,0.038061142,9.574856,-2.1192205,,,,15:16:27.456+0300,5.0,-2.0,60.000004,,,,15:16:27.457+0300,257.51788,0.22775605,114.27487,,,,
15:16:27.473+0300,40.039997,8.96,-1.085,,,,15:16:27.474+0300,0.035190556,9.563858,-2.1683617,,,,15:16:27.476+0300,9.0,-3.0,43.0,,,,15:16:27.477+0300,257.224,0.21082091,114.19546,,,,
15:16:27.493+0300,36.925,12.635,-0.735,,,,15:16:27.495+0300,0.03848989,9.557308,-2.1969893,,,,15:16:27.500+0300,11.0,-5.0,-16.0,,,,15:16:27.502+0300,256.90604,0.25551334,113.83869,,,,
15:16:27.514+0300,18.585,2.17,-0.07,,,,15:16:27.516+0300,0.047528062,9.548703,-2.2339218,,,,15:16:27.524+0300,8.0,-5.0,46.0,,,,15:16:27.526+0300,256.90662,0.30763885,113.644875,,,,
15:16:27.534+0300,18.83,-10.884999,1.05,,,,15:16:27.538+0300,0.051444065,9.552957,-2.2155771,,,,15:16:27.540+0300,1.0,-4.0,36.0,,,,15:16:27.540+0300,256.93912,0.30854315,113.749954,,,,
15:16:27.554+0300,11.409999,-11.445001,0.945,,,,15:16:27.555+0300,0.050571375,9.554157,-2.210411,,,,15:16:27.556+0300,-4.0,-6.0,12.0,,,,15:16:27.557+0300,257.06198,0.30079386,114.00252,,,,
15:16:27.573+0300,-4.8299994,0.7,0.735,,,,15:16:27.574+0300,0.051501054,9.564831,-2.1637352,,,,15:16:27.575+0300,-4.0,-2.0,35.0,,,,15:16:27.576+0300,257.51117,0.32522407,113.99407,,,,
15:16:27.593+0300,-4.97,10.955,-0.07,,,,15:16:27.595+0300,0.058221012,9.584587,-2.074305,,,,15:16:27.596+0300,-10.0,-4.0,10.0,,,,15:16:27.597+0300,258.03857,0.36956504,113.708595,,,,
15:16:27.614+0300,-14.664999,7.8399997,-0.21000001,,,,15:16:27.617+0300,0.065532796,9.612474,-1.9407308,,,,15:16:27.619+0300,-7.0,-4.0,-16.0,,,,15:16:27.621+0300,258.57925,0.39060643,113.46625,,,,
15:16:27.633+0300,-27.544998,-3.3600001,-0.9099999,,,,15:16:27.638+0300,0.05948796,9.637575,-1.8121891,,,,15:16:27.639+0300,-4.0,2.0,37.0,,,,15:16:27.641+0300,259.34525,0.3536539,113.5443,,,,
15:16:27.653+0300,-26.949999,-10.78,-0.97999996,,,,15:16:27.656+0300,0.047005206,9.661441,-1.6807039,,,,15:16:27.658+0300,-1.0,1.0,10.0,,,,15:16:27.659+0300,260.12787,0.2787554,113.89634,,,,
15:16:27.674+0300,-38.15,-5.88,-1.33,,,,15:16:27.676+0300,0.04070698,9.672997,-1.6130239,,,,15:16:27.677+0300,4.0,-1.0,4.0,,,,15:16:27.679+0300,260.99414,0.2122097,114.197845,,,,
15:16:27.694+0300,-48.544994,5.425,-1.505,,,,15:16:27.696+0300,0.03296148,9.699494,-1.4453753,,,,15:16:27.698+0300,7.0,4.0,32.0,,,,15:16:27.701+0300,262.08685,0.18681142,114.19933,,,,
15:16:27.716+0300,-47.95,10.08,-1.575,,,,15:16:27.719+0300,0.031246495,9.736869,-1.1673977,,,,15:16:27.720+0300,12.0,6.0,-17.0,,,,15:16:27.722+0300,263.1608,0.18386674,114.005745,,,,
15:16:27.734+0300,-58.659996,3.78,-1.3649999,,,,15:16:27.737+0300,0.030810734,9.758378,-0.9713497,,,,15:16:27.739+0300,8.0,5.0,-14.0,,,,15:16:27.741+0300,264.3127,0.18090293,113.88865,,,,
15:16:27.754+0300,-64.46999,-7.3849998,-0.48999998,,,,15:16:27.756+0300,0.029971361,9.768651,-0.8619582,,,,15:16:27.758+0300,-1.0,9.0,19.0,,,,15:16:27.760+0300,265.6118,0.16943753,114.00808,,,,
15:16:27.773+0300,-62.649998,-10.464999,0.24499999,,,,15:16:27.776+0300,0.027869128,9.792064,-0.5339689,,,,15:16:27.778+0300,-7.0,7.0,-19.0,,,,15:16:27.779+0300,266.87463,0.16306868,114.23017,,,,
15:16:27.794+0300,-71.785,-2.38,-0.28,,,,15:16:27.795+0300,0.027176177,9.8021,-0.29747957,,,,15:16:27.801+0300,-8.0,10.0,-1.0,,,,15:16:27.802+0300,268.25458,0.15885128,114.33878,,,,
15:16:27.813+0300,-74.515,7.8049994,-0.525,,,,15:16:27.815+0300,0.026553368,9.805173,-0.16818799,,,,15:16:27.817+0300,-7.0,8.0,11.0,,,,15:16:27.819+0300,269.71332,0.15029131,114.28646,,,,
15:16:27.833+0300,-71.995,8.365,-1.19,,,,15:16:27.835+0300,0.023413025,9.80629,0.08080606,,,,15:16:27.838+0300,-5.0,11.0,-60.000004,,,,15:16:27.840+0300,271.17468,0.1210972,114.28892,,,,
15:16:27.855+0300,-79.345,-0.56,-1.855,,,,15:16:27.857+0300,0.013076924,9.796251,0.45132047,,,,15:16:27.859+0300,1.0,11.0,-26.0,,,,15:16:27.860+0300,272.6388,0.076483555,114.30838,,,,
15:16:27.873+0300,-77.0,-8.82,-2.065,,,,15:16:27.875+0300,0.0061786887,9.781642,0.6999071,,,,15:16:27.877+0300,6.0,10.0,-9.0,,,,15:16:27.879+0300,274.0927,0.03619155,114.5065,,,,
15:16:27.893+0300,-73.395,-7.105,-1.8199998,,,,15:16:27.895+0300,0.0039832243,9.772764,0.8145348,,,,15:16:27.898+0300,10.0,7.0,-37.0,,,,15:16:27.903+0300,275.40747,0.012152053,114.7047,,,,
15:16:27.914+0300,-78.225,2.205,-1.435,,,,15:16:27.919+0300,-0.0012193127,9.737555,1.1620868,,,,15:16:27.920+0300,9.0,9.0,-15.000001,,,,15:16:27.922+0300,276.80548,-0.007174437,114.74133,,,,
15:16:27.933+0300,-73.045,8.645,-1.155,,,,15:16:27.937+0300,-0.0056081954,9.710294,1.371341,,,,15:16:27.940+0300,7.0,6.0,-36.0,,,,15:16:27.941+0300,278.03845,-0.033091262,114.62061,,,,
15:16:27.954+0300,-68.53,4.06,-0.97999996,,,,15:16:27.958+0300,-0.007037059,9.697497,1.4590701,,,,15:16:27.959+0300,2.0,2.0,-66.0,,,,15:16:27.960+0300,279.10547,-0.042673163,114.51744,,,,
15:16:27.974+0300,-69.579994,-5.88,-0.63,,,,15:16:27.976+0300,-0.0058694766,9.669735,1.6329643,,,,15:16:27.978+0300,-4.0,2.0,-19.0,,,,15:16:27.980+0300,280.06805,-0.016152836,114.55351,,,,
15:16:27.993+0300,-61.179996,-9.345,-0.315,,,,15:16:27.995+0300,0.0016352,9.642051,1.7892052,,,,15:16:27.997+0300,-5.0,5.0,-14.0,,,,15:16:27.999+0300,280.51236,0.009716819,114.611015,,,,
15:16:28.013+0300,-55.789997,-3.22,-0.24499999,,,,15:16:28.016+0300,0.008294365,9.6182785,1.9128585,,,,15:16:28.023+0300,-8.0,-2.0,-47.0,,,,15:16:28.025+0300,281.57175,0.05526099,114.75678,,,,
15:16:28.033+0300,-54.495,5.7049994,-0.805,,,,15:16:28.035+0300,0.0076367785,9.596044,2.0214562,,,,15:16:28.037+0300,-7.0,-2.0,-29.0,,,,15:16:28.039+0300,281.8958,0.04559745,114.75464,,,,
15:16:28.053+0300,-49.350002,8.12,-1.26,,,,15:16:28.055+0300,-0.0028039515,9.574004,2.123398,,,,15:16:28.057+0300,-2.0,0.0,-29.0,,,,15:16:28.058+0300,282.692,-0.05431053,114.65739,,,,
15:16:28.073+0300,-37.485,0.105000004,-1.3649999,,,,15:16:28.075+0300,-0.01402385,9.561741,2.1779118,,,,15:16:28.076+0300,3.0,-5.0,-62.0,,,,15:16:28.078+0300,282.8318,-0.08403353,114.64683,,,,
15:16:28.094+0300,-33.670002,-6.8599997,-1.015,,,,15:16:28.096+0300,-0.017328445,9.553652,2.2131004,,,,15:16:28.102+0300,10.0,-5.0,-13.0,,,,15:16:28.104+0300,283.1234,-0.09468196,114.76674,,,,
15:16:28.113+0300,-21.945,-6.44,-0.56,,,,15:16:28.117+0300,-0.013032792,9.549351,2.231614,,,,15:16:28.119+0300,9.0,-6.0,-27.000002,,,,15:16:28.121+0300,283.1268,-0.060161375,114.86895,,,,
15:16:28.133+0300,-15.645,1.015,-0.24499999,,,,15:16:28.135+0300,-0.0077004917,9.553018,2.2158973,,,,15:16:28.138+0300,6.0,-6.0,-37.0,,,,15:16:28.140+0300,282.9713,-0.037827797,114.86657,,,,
15:16:28.154+0300,-10.045,7.105,-0.28,,,,15:16:28.156+0300,-0.0063686585,9.560146,2.184937,,,,15:16:28.158+0300,3.0,-4.0,-20.0,,,,15:16:28.160+0300,282.8737,-0.038168576,114.82059,,,,
15:16:28.173+0300,3.6049998,3.955,0.48999998,,,,15:16:28.175+0300,-0.007300386,9.572346,2.1308513,,,,15:16:28.176+0300,0.0,-3.0,-32.0,,,,15:16:28.177+0300,282.54977,-0.043696836,114.68355,,,,
15:16:28.194+0300,8.505,-3.8149998,0.595,,,,15:16:28.195+0300,-0.0028270402,9.59295,2.0360973,,,,15:16:28.197+0300,-4.0,-7.0,-41.0,,,,15:16:28.201+0300,281.98315,-0.016885053,114.60846,,,,
15:16:28.213+0300,15.4,-6.8249993,0.735,,,,15:16:28.216+0300,0.006125497,9.614871,1.9299271,,,,15:16:28.219+0300,-8.0,0.0,-4.0,,,,15:16:28.222+0300,281.00037,0.059872147,114.68619,,,,
15:16:28.233+0300,25.689999,-2.275,0.38499996,,,,15:16:28.238+0300,0.012558453,9.638825,1.8064562,,,,15:16:28.240+0300,-9.0,1.0,-4.0,,,,15:16:28.242+0300,280.1994,0.07910563,114.74136,,,,
15:16:28.255+0300,28.489998,1.4,0.035,,,,15:16:28.260+0300,0.012191373,9.664471,1.6638036,,,,15:16:28.262+0300,-3.0,-4.0,-16.0,,,,15:16:28.264+0300,279.76834,0.072276466,114.73527,,,,
15:16:28.273+0300,36.925,6.65,-0.21000001,,,,15:16:28.274+0300,0.006709727,9.689106,1.5137901,,,,15:16:28.275+0300,-1.0,4.0,-4.0,,,,15:16:28.276+0300,278.87997,0.039677445,114.65407,,,,
15:16:28.293+0300,46.235,1.155,-0.28,,,,15:16:28.295+0300,0.0021937108,9.713687,1.3471085,,,,15:16:28.295+0300,6.0,4.0,-15.000001,,,,15:16:28.296+0300,277.89545,0.012939512,114.57556,,,,
15:16:28.313+0300,50.05,-4.795,0.525,,,,15:16:28.315+0300,0.002826748,9.737989,1.1584247,,,,15:16:28.316+0300,12.0,5.0,-11.0,,,,15:16:28.318+0300,276.78397,0.016631844,114.57895,,,,
15:16:28.333+0300,52.325,-5.5649996,0.9099999,,,,15:16:28.335+0300,0.008569968,9.759052,0.9649989,,,,15:16:28.337+0300,7.0,10.0,18.0,,,,15:16:28.338+0300,275.64737,0.0503146,114.63915,,,,
15:16:28.354+0300,62.299995,1.12,0.97999996,,,,15:16:28.355+0300,0.014160043,9.777229,0.75895554,,,,15:16:28.356+0300,3.0,5.0,10.0,,,,15:16:28.357+0300,274.43933,0.08297955,114.66888,,,,
15:16:28.373+0300,64.119995,5.81,0.945,,,,15:16:28.374+0300,0.018072832,9.791888,0.53758365,,,,15:16:28.375+0300,-1.0,9.0,4.0,,,,15:16:28.376+0300,273.14417,0.10575038,114.58676,,,,
15:16:28.393+0300,68.145004,4.2,1.155,,,,15:16:28.394+0300,0.021296471,9.801974,0.30205694,,,,15:16:28.396+0300,-4.0,10.0,14.0,,,,15:16:28.396+0300,271.76947,0.12448472,114.44024,,,,
15:16:28.413+0300,72.24,-1.9599999,1.505,,,,15:16:28.416+0300,0.025802258,9.806412,0.06349369,,,,15:16:28.418+0300,-8.0,14.0,6.0,,,,15:16:28.419+0300,270.3996,0.15075414,114.34544,,,,
15:16:28.433+0300,72.31,-4.06,1.225,,,,15:16:28.435+0300,0.028377661,9.80643,-0.059178166,,,,15:16:28.437+0300,-7.0,12.0,20.0,,,,15:16:28.438+0300,268.9343,0.17694902,114.17489,,,,
15:16:28.454+0300,74.935005,-2.24,0.525,,,,15:16:28.455+0300,0.03238865,9.797379,-0.42510876,,,,15:16:28.457+0300,-5.0,8.0,41.0,,,,15:16:28.458+0300,267.5083,0.1894105,114.23154,,,,
15:16:28.473+0300,75.10999,3.78,0.42000002,,,,15:16:28.475+0300,0.031942077,9.783616,-0.67100835,,,,15:16:28.477+0300,-1.0,9.0,27.000002,,,,15:16:28.479+0300,266.07227,0.18706167,114.24738,,,,
15:16:28.493+0300,72.729996,5.81,0.315,,,,15:16:28.495+0300,0.032920275,9.764796,-0.90447164,,,,15:16:28.497+0300,4.0,11.0,27.000002,,,,15:16:28.499+0300,264.7046,0.1931618,114.14155,,,,
15:16:28.513+0300,73.29,1.9950001,0.84000003,,,,15:16:28.516+0300,0.03550795,9.74193,-1.1242472,,,,15:16:28.519+0300,7.0,9.0,34.0,,,,15:16:28.520+0300,263.41376,0.20883408,114.001854,,,,
15:16:28.535+0300,72.975,-0.945,1.015,,,,15:16:28.537+0300,0.0391089,9.715074,-1.3364989,,,,15:16:28.540+0300,7.0,8.0,24.0,,,,15:16:28.543+0300,261.58908,0.2366159,113.97184,,,,
15:16:28.553+0300,66.465,-4.62,0.805,,,,15:16:28.556+0300,0.041031685,9.686827,-1.5277807,,,,15:16:28.558+0300,3.0,4.0,42.0,,,,15:16:28.560+0300,261.03415,0.24269335,114.01198,,,,
15:16:28.573+0300,64.435,0.105000004,0.87499994,,,,15:16:28.575+0300,0.04418167,9.659375,-1.6926018,,,,15:16:28.577+0300,-1.0,2.0,49.0,,,,15:16:28.578+0300,260.0577,0.26206723,114.04482,,,,
15:16:28.593+0300,59.43,4.865,0.945,,,,15:16:28.595+0300,0.049793083,9.632323,-1.8401895,,,,15:16:28.597+0300,-3.0,1.0,33.0,,,,15:16:28.602+0300,259.18054,0.2961807,113.94009,,,,
15:16:28.614+0300,53.899998,4.2349997,1.19,,,,15:16:28.620+0300,0.05698387,9.607934,-1.9633547,,,,15:16:28.622+0300,-7.0,-2.0,33.0,,,,15:16:28.624+0300,258.12164,0.3582937,113.66546,,,,
15:16:28.633+0300,51.975,1.7850001,0.97999996,,,,15:16:28.636+0300,0.061423317,9.585908,-2.0680912,,,,15:16:28.638+0300,-8.0,-1.0,34.0,,,,15:16:28.640+0300,257.82025,0.3671273,113.6303,,,,
15:16:28.653+0300,42.769997,-4.76,0.21000001,,,,15:16:28.656+0300,0.059487376,9.566547,-2.1559243,,,,15:16:28.658+0300,-5.0,-3.0,29.0,,,,15:16:28.659+0300,257.2953,0.35627604,113.69972,,,,
15:16:28.674+0300,38.465,-4.2349997,0.14,,,,15:16:28.676+0300,0.053897012,9.551552,-2.2215643,,,,15:16:28.678+0300,2.0,-4.0,46.0,,,,15:16:28.680+0300,256.90283,0.32330227,113.867584,,,,
15:16:28.693+0300,32.795,0.315,-0.035,,,,15:16:28.695+0300,0.0508838,9.543474,-2.2560902,,,,15:16:28.696+0300,5.0,-8.0,37.0,,,,15:16:28.700+0300,256.69617,0.3054862,113.927025,,,,
