time,Gyroscope[x] Deg/sec,Gyroscope[y] Deg/sec,Gyroscope[z] Deg/sec,,,,time,Gravity[x] m/sec^2,Gravity[y] m/sec^2,Gravity[z] m/sec^2,,,,time,Acceleration[x] cm/sec^2,Acceleration[y] cm/sec^2,Acceleration[z] cm/sec^2,,,,time,Orientation[x] Deg,Orientation[y] Deg,Orientation[z] Deg,,,,
15:19:40.851+0300,0.45499995,2.87,-0.175,,,,15:19:40.852+0300,-0.08729346,7.5775175,6.2244678,,,,15:19:40.854+0300,0.0,-2.0,-1.0,,,,15:19:40.855+0300,309.40378,-0.80347735,0.22415705,,,,
15:19:40.872+0300,-0.665,6.265,-0.525,,,,15:19:40.873+0300,-0.014390695,7.5962443,6.2021976,,,,15:19:40.875+0300,0.0,-1.0,-1.0,,,,15:19:40.876+0300,309.2311,-0.13294072,359.80594,,,,
15:19:40.892+0300,0.48999998,0.945,-0.21000001,,,,15:19:40.893+0300,0.11230975,7.515751,6.298513,,,,15:19:40.895+0300,0.0,1.0,1.0,,,,15:19:40.896+0300,309.9689,1.0215416,359.112,,,,
15:19:40.911+0300,1.435,-5.425,0.21000001,,,,15:19:40.912+0300,0.23407486,7.586838,6.2093077,,,,15:19:40.913+0300,0.0,-4.0,-3.0,,,,15:19:40.914+0300,309.31793,2.1588807,358.53598,,,,
15:19:40.932+0300,-3.885,-5.1800003,0.48999998,,,,15:19:40.933+0300,0.26559746,7.441517,6.3815107,,,,15:19:40.934+0300,0.0,2.0,2.0,,,,15:19:40.935+0300,310.6394,2.3832657,358.46478,,,,
15:19:40.952+0300,1.05,1.015,0.945,,,,15:19:40.953+0300,0.18836583,7.213153,6.6411853,,,,15:19:40.955+0300,0.0,10.0,9.0,,,,15:19:40.957+0300,312.6474,1.6246611,358.86902,,,,
15:19:40.971+0300,7.6299996,3.9199998,1.47,,,,15:19:40.975+0300,0.038412787,7.9334745,5.7644515,,,,15:19:40.977+0300,0.0,-21.0,-16.0,,,,15:19:40.978+0300,306.00272,0.2774161,359.53284,,,,
15:19:40.992+0300,0.7,1.435,0.97999996,,,,15:19:40.993+0300,-0.23790511,8.239239,5.313071,,,,15:19:40.994+0300,1.0,-19.0,-12.0,,,,15:19:40.996+0300,302.84207,-1.6539359,0.9088986,,,,
15:19:41.011+0300,7.2799993,-1.61,0.35,,,,15:19:41.012+0300,-0.8506213,7.028332,6.7859697,,,,15:19:41.014+0300,-1.0,15.000001,10.0,,,,15:19:41.015+0300,314.21808,-7.1447606,3.904601,,,,
15:19:41.031+0300,82.74,-7.455,-0.24499999,,,,15:19:41.032+0300,-1.0116796,9.551716,-1.9777889,,,,15:19:41.033+0300,7.0,-67.0,15.000001,,,,15:19:41.034+0300,256.90707,-6.0459995,12.441928,,,,
15:19:41.051+0300,26.564999,8.785,-0.805,,,,15:19:41.053+0300,-0.1983541,9.7864,-0.5978571,,,,15:19:41.055+0300,-2.0,-17.0,-3.0,,,,15:19:41.057+0300,266.3173,-1.1611314,1.5155683,,,,
15:19:41.071+0300,24.115002,18.83,-0.735,,,,15:19:41.073+0300,-0.21657397,9.042633,3.7887058,,,,15:19:41.075+0300,0.0,-4.0,-17.0,,,,15:19:41.077+0300,292.76614,-1.3719901,0.63941884,,,,
15:19:41.092+0300,128.06499,3.15,0.07,,,,15:19:41.095+0300,0.47433028,9.23913,-3.2532878,,,,15:19:41.098+0300,-2.0,-2.0,14.0,,,,15:19:41.099+0300,250.41225,2.9389439,355.4822,,,,
15:19:41.111+0300,87.045,-9.03,0.7,,,,15:19:41.114+0300,0.22339272,9.624063,-1.8702637,,,,15:19:41.115+0300,0.0,-11.0,3.0,,,,15:19:41.117+0300,258.9264,1.3297049,358.35526,,,,
15:19:41.132+0300,76.615,-8.994999,-0.035,,,,15:19:41.134+0300,0.35552785,8.615046,4.67172,,,,15:19:41.135+0300,2.0,49.0,15.000001,,,,15:19:41.137+0300,298.53925,2.3631556,357.82257,,,,
15:19:41.151+0300,165.69,-7.8049994,3.3600001,,,,15:19:41.153+0300,0.40685245,9.752423,-0.9461142,,,,15:19:41.155+0300,-1.0,-12.0,-9.0,,,,15:19:41.157+0300,263.9718,2.3888853,355.8649,,,,
15:19:41.171+0300,130.96999,7.1749997,2.7649999,,,,15:19:41.173+0300,0.39471975,9.262045,-3.1982987,,,,15:19:41.175+0300,0.0,31.0,-5.0,,,,15:19:41.177+0300,266.03043,-0.3727111,2.1244552,,,,
15:19:41.192+0300,123.23499,12.88,2.4149997,,,,15:19:41.194+0300,-0.10266146,9.207198,3.3745165,,,,15:19:41.196+0300,-1.0,74.0,33.0,,,,15:19:41.198+0300,290.13687,-0.63882893,1.7084672,,,,
15:19:41.212+0300,201.6,-1.61,4.445,,,,15:19:41.214+0300,-0.231962,9.699519,-1.4268603,,,,15:19:41.215+0300,-2.0,40.0,-27.000002,,,,15:19:41.217+0300,261.52322,-1.3699557,3.6069562,,,,
15:19:41.232+0300,165.30501,-11.445001,3.395,,,,15:19:41.234+0300,-0.37040076,9.771611,-0.7408009,,,,15:19:41.235+0300,-3.0,65.0,-7.0,,,,15:19:41.236+0300,265.15515,-2.1708033,5.537341,,,,
15:19:41.252+0300,157.64,-9.555,1.085,,,,15:19:41.253+0300,-0.16165654,9.374344,2.87505,,,,15:19:41.256+0300,0.0,72.0,46.0,,,,15:19:41.258+0300,287.0758,-0.98794323,2.6052139,,,,
15:19:41.271+0300,222.21498,-0.56,1.8199998,,,,15:19:41.276+0300,-0.07988179,9.6439085,-1.7773714,,,,15:19:41.278+0300,1.0,40.0,-40.0,,,,15:19:41.280+0300,259.5473,-0.47457778,2.4771824,,,,
15:19:41.291+0300,172.76,11.095,-0.175,,,,15:19:41.293+0300,0.10871669,9.628612,-1.8569857,,,,15:19:41.295+0300,2.0,62.0,-22.0,,,,15:19:41.297+0300,268.98917,0.9294811,359.1219,,,,
15:19:41.311+0300,179.48,9.905001,1.6800001,,,,15:19:41.313+0300,0.07390533,9.604334,1.9803271,,,,15:19:41.315+0300,1.0,78.0,47.0,,,,15:19:41.317+0300,279.68863,1.4809599,358.82193,,,,
15:19:41.331+0300,222.24998,-3.29,3.29,,,,15:19:41.333+0300,0.27130836,9.79566,-0.37661716,,,,15:19:41.334+0300,3.0,36.0,-16.0,,,,15:19:41.336+0300,256.91098,1.8228155,357.0075,,,,
15:19:41.352+0300,168.7,-11.095,3.22,,,,15:19:41.353+0300,0.2033333,9.59692,-2.0070353,,,,15:19:41.358+0300,1.0,52.0,5.0,,,,15:19:41.359+0300,272.70203,1.2173389,359.25305,,,,
15:19:41.373+0300,174.58,-6.51,3.185,,,,15:19:41.376+0300,0.21326967,9.803279,0.14368181,,,,15:19:41.378+0300,-6.0,27.000002,86.0,,,,15:19:41.380+0300,268.47208,1.275822,358.35443,,,,
15:19:41.392+0300,202.96498,4.41,2.975,,,,15:19:41.395+0300,0.22251368,9.792659,-0.47402212,,,,15:19:41.398+0300,-8.0,16.0,-130.0,,,,15:19:41.399+0300,265.08545,1.3305026,357.88425,,,,
15:19:41.411+0300,147.595,11.794999,2.66,,,,15:19:41.414+0300,0.23138475,9.742132,-1.0989754,,,,15:19:41.417+0300,-11.0,24.0,84.0,,,,15:19:41.418+0300,262.08063,1.3909531,357.51108,,,,
15:19:41.432+0300,154.875,6.02,3.01,,,,15:19:41.435+0300,0.23926388,9.683834,-1.5285634,,,,15:19:41.437+0300,-8.0,-1.0,82.0,,,,15:19:41.447+0300,258.15945,1.4370992,357.29825,,,,
15:19:41.451+0300,169.295,-6.1599994,3.325,,,,15:19:41.453+0300,0.24078834,9.597988,-1.9977698,,,,15:19:41.457+0300,-9.0,8.0,-26.0,,,,15:19:41.460+0300,256.69125,1.4307461,357.40173,,,,
15:19:41.471+0300,111.44,-9.555,1.05,,,,15:19:41.476+0300,0.22405282,9.457648,-2.5832322,,,,15:19:41.478+0300,0.0,-8.0,93.0,,,,15:19:41.480+0300,254.6684,1.35709,357.78455,,,,
15:19:41.491+0300,116.62,-3.0799997,0.48999998,,,,15:19:41.493+0300,0.21661574,9.424478,-2.7023585,,,,15:19:41.495+0300,-4.0,-11.0,143.0,,,,15:19:41.497+0300,253.12683,1.2886692,358.0487,,,,
15:19:41.511+0300,120.575,7.0699997,0.56,,,,15:19:41.514+0300,0.20869876,9.335302,-2.9964957,,,,15:19:41.516+0300,11.0,-31.0,-104.99999,,,,15:19:41.517+0300,251.25876,1.2957714,357.9814,,,,
15:19:41.532+0300,62.964996,10.64,0.38499996,,,,15:19:41.533+0300,0.2138082,9.252383,-3.2431538,,,,15:19:41.535+0300,7.0,-18.0,18.0,,,,15:19:41.536+0300,250.32382,1.3575283,357.66943,,,,
15:19:41.552+0300,68.355,1.505,1.33,,,,15:19:41.554+0300,0.22356121,9.220633,-3.3317258,,,,15:19:41.559+0300,2.0,-33.0,105.99999,,,,15:19:41.561+0300,249.76974,1.4066542,357.49576,,,,
15:19:41.571+0300,65.100006,-8.295,2.1349998,,,,15:19:41.576+0300,0.22514856,9.175204,-3.4547553,,,,15:19:41.578+0300,-5.0,-33.0,-52.0,,,,15:19:41.580+0300,248.96664,1.3954217,357.66058,,,,
15:19:41.591+0300,10.08,-7.2099996,0.48999998,,,,15:19:41.593+0300,0.2184554,9.148332,-3.5257246,,,,15:19:41.595+0300,-3.0,-27.000002,49.0,,,,15:19:41.597+0300,249.093,1.3389921,357.92447,,,,
15:19:41.612+0300,16.064999,1.225,1.05,,,,15:19:41.616+0300,0.21159886,9.179082,-3.4452991,,,,15:19:41.618+0300,-12.0,-31.0,100.0,,,,15:19:41.620+0300,249.58148,1.3210466,357.97052,,,,
15:19:41.632+0300,5.2850003,8.05,0.42000002,,,,15:19:41.634+0300,0.21315406,9.197322,-3.3962078,,,,15:19:41.636+0300,-10.0,-27.000002,-58.0,,,,15:19:41.639+0300,249.90184,1.3370888,357.79706,,,,
15:19:41.651+0300,-45.85,7.5950003,-0.945,,,,15:19:41.652+0300,0.21492289,9.236853,-3.287057,,,,15:19:41.653+0300,-10.0,-19.0,37.0,,,,15:19:41.654+0300,250.37257,1.3329165,357.71054,,,,
15:19:41.672+0300,-39.129997,-1.9950001,-1.19,,,,15:19:41.674+0300,0.20728506,9.318507,-3.0484223,,,,15:19:41.675+0300,-2.0,-15.000001,119.00001,,,,15:19:41.678+0300,252.49612,1.2213271,357.79184,,,,
15:19:41.692+0300,-55.614998,-8.539999,-1.505,,,,15:19:41.693+0300,0.18893355,9.3819685,-2.8483925,,,,15:19:41.695+0300,2.0,-10.0,-69.0,,,,15:19:41.697+0300,253.81944,1.0863289,358.1962,,,,
15:19:41.712+0300,-100.38,-3.5700002,-1.8199998,,,,15:19:41.713+0300,0.16972987,9.462503,-2.569562,,,,15:19:41.714+0300,8.0,2.0,49.0,,,,15:19:41.715+0300,254.77606,1.0276098,358.37256,,,,
15:19:41.732+0300,-87.29,4.3749995,-1.4,,,,15:19:41.733+0300,0.15871768,9.562098,-2.170597,,,,15:19:41.734+0300,5.0,12.0,76.0,,,,15:19:41.736+0300,257.17758,0.9509439,358.52533,,,,
15:19:41.752+0300,-110.74,7.315,-1.7499999,,,,15:19:41.754+0300,0.15641035,9.631169,-1.8402497,,,,15:19:41.760+0300,3.0,28.0,-107.00001,,,,15:19:41.764+0300,260.2609,0.9228389,358.3552,,,,
15:19:41.771+0300,-144.83,1.925,-2.275,,,,15:19:41.775+0300,0.15301977,9.701959,-1.4209085,,,,15:19:41.777+0300,2.0,26.0,22.0,,,,15:19:41.780+0300,263.2235,0.8784672,358.3468,,,,
15:19:41.791+0300,-129.045,-7.35,-1.7149999,,,,15:19:41.793+0300,0.14553334,9.763003,-0.91267043,,,,15:19:41.796+0300,-3.0,43.0,26.0,,,,15:19:41.798+0300,264.59225,0.854023,358.43094,,,,
15:19:41.811+0300,-154.84,-8.26,-1.225,,,,15:19:41.814+0300,0.1385435,9.794657,-0.4646615,,,,15:19:41.816+0300,-9.0,44.0,-112.0,,,,15:19:41.817+0300,267.166,0.81038356,358.72757,,,,
15:19:41.832+0300,-176.12,-0.805,-2.065,,,,15:19:41.834+0300,0.13050848,9.805155,0.11091562,,,,15:19:41.836+0300,-10.0,57.0,37.0,,,,15:19:41.837+0300,271.00055,0.7625727,359.6288,,,,
15:19:41.851+0300,-158.76,5.1099997,-2.66,,,,15:19:41.853+0300,0.11984813,9.782889,0.6716478,,,,15:19:41.855+0300,-4.0,70.0,-21.0,,,,15:19:41.859+0300,273.9893,0.70188355,359.83255,,,,
15:19:41.871+0300,-181.86,5.1099997,-3.885,,,,15:19:41.873+0300,0.10280683,9.736922,1.1628276,,,,15:19:41.875+0300,0.0,57.0,-139.0,,,,15:19:41.877+0300,276.83658,0.6049323,359.8651,,,,
15:19:41.891+0300,-194.53,2.485,-4.2,,,,15:19:41.893+0300,0.09274809,9.702055,1.425446,,,,15:19:41.895+0300,5.0,68.0,12.0,,,,15:19:41.896+0300,280.04468,0.49282008,359.96262,,,,
15:19:41.913+0300,-172.13,-8.68,-3.255,,,,15:19:41.915+0300,0.071296714,9.537236,2.2817662,,,,15:19:41.915+0300,4.0,72.0,-80.0,,,,15:19:41.916+0300,283.46127,0.42831326,0.18510407,,,,
15:19:41.933+0300,-194.81,-4.445,-2.87,,,,15:19:41.935+0300,0.06696248,9.407739,2.767741,,,,15:19:41.936+0300,6.0,60.000004,-112.0,,,,15:19:41.937+0300,286.39832,0.4078135,0.4069772,,,,
15:19:41.951+0300,-196.52501,0.0,-3.01,,,,15:19:41.952+0300,0.0646291,9.330575,3.017715,,,,15:19:41.953+0300,5.0,70.0,6.0,,,,15:19:41.954+0300,289.45172,0.37323305,0.52924436,,,,
15:19:41.971+0300,-170.52,5.355,-2.1349998,,,,15:19:41.973+0300,0.05467343,9.152879,3.5202582,,,,15:19:41.973+0300,4.0,62.0,-46.0,,,,15:19:41.974+0300,292.26056,0.3090148,0.5535436,,,,
15:19:41.991+0300,-176.29498,3.955,-2.485,,,,15:19:41.992+0300,0.043280464,8.9982395,3.8987477,,,,15:19:41.993+0300,-3.0,37.0,-152.0,,,,15:19:41.993+0300,294.6436,0.24300672,0.57084894,,,,
15:19:42.011+0300,-178.36,-2.975,-2.5900002,,,,15:19:42.012+0300,0.034810767,8.822359,4.2819576,,,,15:19:42.012+0300,-7.0,43.0,-25.0,,,,15:19:42.013+0300,297.14392,0.22068407,0.65358233,,,,
15:19:42.031+0300,-148.95999,-7.5950003,-1.8199998,,,,15:19:42.032+0300,0.03548945,8.6425,4.6342573,,,,15:19:42.033+0300,-5.0,46.0,-68.0,,,,15:19:42.033+0300,298.20166,0.23527734,0.71524185,,,,
15:19:42.051+0300,-152.88,-3.22,-2.17,,,,15:19:42.052+0300,0.040557884,8.498145,4.8939033,,,,15:19:42.052+0300,-4.0,9.0,-124.0,,,,15:19:42.053+0300,300.80554,0.26704636,0.88137233,,,,
15:19:42.071+0300,-145.565,3.3600001,-1.9599999,,,,15:19:42.072+0300,0.034887493,8.341562,5.156309,,,,15:19:42.073+0300,-2.0,24.0,-38.0,,,,15:19:42.074+0300,301.72272,0.2396307,0.92110044,,,,
15:19:42.091+0300,-113.854996,5.7049994,-2.31,,,,15:19:42.092+0300,0.017946703,8.195256,5.3858933,,,,15:19:42.093+0300,2.0,15.000001,-88.0,,,,15:19:42.094+0300,303.7866,0.061095644,0.98554015,,,,
15:19:42.111+0300,-113.50499,1.8199998,-2.52,,,,15:19:42.112+0300,0.0010242148,8.110727,5.5123963,,,,15:19:42.113+0300,6.0,-7.0,-152.0,,,,15:19:42.113+0300,304.2017,0.0072352556,1.006573,,,,
15:19:42.131+0300,-98.314995,-4.62,-2.065,,,,15:19:42.132+0300,-0.00450807,8.014848,5.650894,,,,15:19:42.133+0300,9.0,-3.0,-31.0,,,,15:19:42.133+0300,305.18588,-0.03222686,1.0669501,,,,
15:19:42.151+0300,-66.36,-5.8450003,-0.87499994,,,,15:19:42.152+0300,0.0043436005,7.9713316,5.712115,,,,15:19:42.152+0300,6.0,-9.0,-78.0,,,,15:19:42.152+0300,305.62473,0.031220624,1.1298696,,,,
15:19:42.171+0300,-65.274994,0.21000001,-0.28,,,,15:19:42.172+0300,0.016521676,7.976721,5.7045627,,,,15:19:42.173+0300,3.0,-23.0,-117.99999,,,,15:19:42.173+0300,305.57062,0.11867294,1.1531267,,,,
15:19:42.191+0300,-45.745,4.8299994,-0.42000002,,,,15:19:42.192+0300,0.016814768,7.9835014,5.6950693,,,,15:19:42.193+0300,-6.0,-11.0,-22.0,,,,15:19:42.193+0300,305.50247,0.12067561,1.1311044,,,,
15:19:42.211+0300,-14.84,3.85,0.0,,,,15:19:42.212+0300,0.010579984,8.037323,5.618872,,,,15:19:42.212+0300,-2.0,-17.0,-87.0,,,,15:19:42.212+0300,304.95734,0.07542164,1.0882574,,,,
15:19:42.232+0300,-11.305,-1.155,-0.105000004,,,,15:19:42.234+0300,0.008827066,8.134271,5.477584,,,,15:19:42.235+0300,-5.0,-20.0,-67.0,,,,15:19:42.237+0300,303.44876,0.07492785,1.0543551,,,,
15:19:42.252+0300,10.535,-5.67,0.48999998,,,,15:19:42.253+0300,0.014713137,8.232685,5.3285155,,,,15:19:42.254+0300,-5.0,-12.0,-22.0,,,,15:19:42.255+0300,302.25134,0.14136991,1.0766408,,,,
15:19:42.271+0300,39.27,-3.4299998,0.315,,,,15:19:42.273+0300,0.025187707,8.36744,5.1142654,,,,15:19:42.274+0300,-3.0,-13.0,-73.0,,,,15:19:42.275+0300,300.50885,0.18804622,1.1029409,,,,
15:19:42.291+0300,42.315,4.6549997,-0.175,,,,15:19:42.293+0300,0.026336245,8.529279,4.8395357,,,,15:19:42.295+0300,-3.0,-6.0,-73.0,,,,15:19:42.297+0300,298.64923,0.142641,1.0929438,,,,
15:19:42.311+0300,64.4,6.895,0.035,,,,15:19:42.314+0300,0.0147714345,8.682996,4.5580425,,,,15:19:42.315+0300,7.0,8.0,7.0,,,,15:19:42.316+0300,296.62302,0.06301117,1.0371115,,,,
15:19:42.331+0300,89.635,1.855,0.84000003,,,,15:19:42.333+0300,0.007668991,8.8582735,4.207294,,,,15:19:42.334+0300,9.0,7.0,-62.0,,,,15:19:42.335+0300,294.1042,0.057559233,0.97273314,,,,
15:19:42.351+0300,91.07,-3.395,1.505,,,,15:19:42.353+0300,0.013561647,9.040596,3.7997186,,,,15:19:42.355+0300,8.0,23.0,-57.0,,,,15:19:42.357+0300,291.51996,0.12627047,0.9317113,,,,
15:19:42.372+0300,112.454994,-4.935,1.7850001,,,,15:19:42.374+0300,0.027913341,9.202816,3.387891,,,,15:19:42.377+0300,-1.0,34.0,42.0,,,,15:19:42.379+0300,288.79947,0.21853298,0.9167651,,,,
15:19:42.391+0300,132.79,-0.805,2.065,,,,15:19:42.393+0300,0.042300463,9.364175,2.9121857,,,,15:19:42.397+0300,-3.0,38.0,-37.0,,,,15:19:42.399+0300,285.70044,0.2883105,0.8624957,,,,
15:19:42.411+0300,132.02,5.075,1.925,,,,15:19:42.414+0300,0.05050407,9.508951,2.3974361,,,,15:19:42.416+0300,-8.0,52.0,32.0,,,,15:19:42.418+0300,282.64453,0.31242904,0.7379004,,,,
15:19:42.432+0300,149.73,5.39,2.38,,,,15:19:42.434+0300,0.053648382,9.621657,1.8950589,,,,15:19:42.436+0300,-8.0,52.999996,28.0,,,,15:19:42.438+0300,279.56955,0.32990438,0.58514506,,,,
15:19:42.451+0300,164.325,0.48999998,2.52,,,,15:19:42.453+0300,0.059313565,9.713549,1.3467917,,,,15:19:42.457+0300,-4.0,58.999996,-24.0,,,,15:19:42.460+0300,276.21936,0.36939278,0.48401314,,,,
15:19:42.471+0300,160.33499,-3.955,2.03,,,,15:19:42.473+0300,0.06691011,9.775045,0.7838398,,,,15:19:42.477+0300,-4.0,66.0,61.0,,,,15:19:42.479+0300,273.0031,0.41215146,0.4745663,,,,
15:19:42.492+0300,173.495,-3.745,1.5399998,,,,15:19:42.494+0300,0.07376779,9.803714,0.22835718,,,,15:19:42.498+0300,4.0,62.0,51.0,,,,15:19:42.500+0300,269.41315,0.44346282,0.13960543,,,,
15:19:42.512+0300,179.97,2.275,1.575,,,,15:19:42.516+0300,0.08068257,9.781598,-0.6958703,,,,15:19:42.518+0300,3.0,57.0,14.0,,,,15:19:42.520+0300,265.90372,0.472588,359.91278,,,,
15:19:42.531+0300,171.885,5.2149997,2.1349998,,,,15:19:42.533+0300,0.08360388,9.757432,-0.97772396,,,,15:19:42.535+0300,3.0,62.0,49.0,,,,15:19:42.537+0300,262.68887,0.51449,359.72495,,,,
15:19:42.552+0300,180.46,3.325,2.485,,,,15:19:42.554+0300,0.09187575,9.689984,-1.5053905,,,,15:19:42.555+0300,5.0,52.999996,88.0,,,,15:19:42.558+0300,261.15332,0.54323465,359.61856,,,,
15:19:42.572+0300,178.15001,-0.84000003,2.8,,,,15:19:42.574+0300,0.100391105,9.592465,-2.0359194,,,,15:19:42.577+0300,-2.0,50.0,26.0,,,,15:19:42.579+0300,256.49323,0.6252854,359.4465,,,,
15:19:42.591+0300,166.56499,-3.0449998,2.87,,,,15:19:42.593+0300,0.10660833,9.476173,-2.5221374,,,,15:19:42.596+0300,-2.0,45.0,73.0,,,,15:19:42.598+0300,253.74925,0.6637607,359.45288,,,,
15:19:42.611+0300,169.645,-1.47,2.695,,,,15:19:42.615+0300,0.11164034,9.350166,-2.9550457,,,,15:19:42.617+0300,-5.0,28.0,92.0,,,,15:19:42.618+0300,251.13718,0.70431465,359.44266,,,,
