time,Gyroscope[x] Deg/sec,Gyroscope[y] Deg/sec,Gyroscope[z] Deg/sec,,,,time,Gravity[x] m/sec^2,Gravity[y] m/sec^2,Gravity[z] m/sec^2,,,,time,Acceleration[x] cm/sec^2,Acceleration[y] cm/sec^2,Acceleration[z] cm/sec^2,,,,time,Orientation[x] Deg,Orientation[y] Deg,Orientation[z] Deg,,,,
15:09:46.904+0300,1.645,-6.755,1.6800001,,,,15:09:46.906+0300,0.0012248657,9.585123,2.0726311,,,,15:09:46.907+0300,4.0,-4.0,-2.0,,,,15:09:46.908+0300,282.20145,0.007321724,103.3121,,,,
15:09:46.924+0300,1.015,-3.9199998,2.17,,,,15:09:46.926+0300,0.021476211,9.587154,2.063104,,,,15:09:46.929+0300,3.0,0.0,-2.0,,,,15:09:46.931+0300,282.1452,0.12834823,103.2993,,,,
15:09:46.945+0300,2.45,-1.4,1.9950001,,,,15:09:46.947+0300,0.040016368,9.589169,2.0534484,,,,15:09:46.950+0300,4.0,-2.0,-7.0,,,,15:09:46.951+0300,282.0891,0.23909852,103.21984,,,,
15:09:46.965+0300,7.8049994,-8.61,2.1349998,,,,15:09:46.968+0300,0.062609896,9.595466,2.023249,,,,15:09:46.969+0300,-1.0,2.0,-23.0,,,,15:09:46.970+0300,281.91217,0.37384653,103.11073,,,,
15:09:46.984+0300,6.51,-11.62,3.15,,,,15:09:46.986+0300,0.09351999,9.607075,1.9661568,,,,15:09:46.987+0300,-1.0,0.0,-15.000001,,,,15:09:46.988+0300,281.57898,0.55772775,103.08367,,,,
15:09:47.004+0300,11.025001,-5.0049996,3.3600001,,,,15:09:47.006+0300,0.10871874,9.618837,1.9069664,,,,15:09:47.007+0300,-18.0,-1.0,-8.0,,,,15:09:47.008+0300,281.23145,0.6475689,103.16458,,,,
15:09:47.024+0300,17.465,6.58,1.26,,,,15:09:47.027+0300,0.10095716,9.633202,1.833481,,,,15:09:47.030+0300,-7.0,-5.0,-11.0,,,,15:09:47.032+0300,280.79208,0.600445,103.253784,,,,
15:09:47.045+0300,19.529999,10.429999,-0.63,,,,15:09:47.047+0300,0.08560177,9.642443,1.7850393,,,,15:09:47.049+0300,-15.000001,-1.0,-23.0,,,,15:09:47.050+0300,280.1505,0.3624431,103.36109,,,,
15:09:47.065+0300,16.169998,34.825,-3.9199998,,,,15:09:47.067+0300,0.0050146133,9.673295,1.6117549,,,,15:09:47.068+0300,-9.0,3.0,13.0,,,,15:09:47.069+0300,279.45966,0.029701995,103.44906,,,,
15:09:47.084+0300,15.574999,52.535,-3.465,,,,15:09:47.086+0300,-0.034797758,9.682347,1.5560598,,,,15:09:47.087+0300,10.0,-5.0,26.0,,,,15:09:47.089+0300,279.13223,-0.20591661,102.87666,,,,
15:09:47.104+0300,31.745,53.409996,-2.87,,,,15:09:47.106+0300,-0.07327274,9.697078,1.4600387,,,,15:09:47.108+0300,22.0,-2.0,-44.0,,,,15:09:47.109+0300,278.57303,-0.43292826,102.05226,,,,
15:09:47.125+0300,29.715,-8.575,0.21000001,,,,15:09:47.127+0300,-0.074796595,9.714289,1.3406658,,,,15:09:47.134+0300,9.0,1.0,-58.999996,,,,15:09:47.136+0300,277.48822,-0.31173012,102.38222,,,,
15:09:47.145+0300,36.155,-114.659996,4.025,,,,15:09:47.151+0300,-0.014781682,9.733322,1.1969197,,,,15:09:47.154+0300,17.0,5.0,-30.000002,,,,15:09:47.155+0300,277.01105,-0.08701319,103.24521,,,,
15:09:47.165+0300,37.87,-122.920006,3.955,,,,15:09:47.169+0300,0.061332423,9.749465,1.0557343,,,,15:09:47.170+0300,4.0,-2.0,26.0,,,,15:09:47.172+0300,276.19055,0.36043438,105.402275,,,,
15:09:47.185+0300,34.999996,0.28,0.45499995,,,,15:09:47.187+0300,0.082364984,9.760651,0.9451608,,,,15:09:47.188+0300,-5.0,-2.0,52.999996,,,,15:09:47.190+0300,275.55167,0.4834774,106.01504,,,,
15:09:47.205+0300,46.48,119.94501,-2.38,,,,15:09:47.207+0300,0.053081896,9.773169,0.8079285,,,,15:09:47.209+0300,3.0,1.0,-33.0,,,,15:09:47.212+0300,274.7359,0.3111927,104.365204,,,,
15:09:47.224+0300,47.04,111.3,0.56,,,,15:09:47.229+0300,0.02404314,9.78549,0.64343584,,,,15:09:47.232+0300,-2.0,3.0,-103.0,,,,15:09:47.233+0300,273.76453,0.14077656,102.16645,,,,
15:09:47.245+0300,44.45,-17.989998,4.2,,,,15:09:47.248+0300,0.03271803,9.79541,0.46827802,,,,15:09:47.250+0300,-5.0,6.0,-28.0,,,,15:09:47.252+0300,272.74353,0.19137515,101.769684,,,,
15:09:47.265+0300,52.219997,-122.465,4.0950003,,,,15:09:47.267+0300,0.060047057,9.802837,0.26681203,,,,15:09:47.269+0300,-3.0,6.0,58.999996,,,,15:09:47.271+0300,271.59778,0.3509596,103.595634,,,,
15:09:47.284+0300,52.255,-87.955,1.505,,,,15:09:47.286+0300,0.07383651,9.806074,0.076606855,,,,15:09:47.287+0300,-9.0,2.0,83.0,,,,15:09:47.288+0300,270.62085,0.4314102,105.54089,,,,
15:09:47.304+0300,50.68,37.38,-4.13,,,,15:09:47.306+0300,0.06263386,9.806128,-0.079535894,,,,15:09:47.307+0300,3.0,6.0,44.0,,,,15:09:47.308+0300,269.4085,0.36595556,105.28203,,,,
15:09:47.324+0300,55.51,118.05499,-3.745,,,,15:09:47.326+0300,0.05432897,9.803478,-0.24344869,,,,15:09:47.329+0300,8.0,-4.0,-39.0,,,,15:09:47.331+0300,268.54276,0.31751883,103.21992,,,,
15:09:47.346+0300,55.44,72.415,-0.315,,,,15:09:47.351+0300,0.062151045,9.797035,-0.42970717,,,,15:09:47.352+0300,10.0,-2.0,-82.0,,,,15:09:47.354+0300,267.46255,0.3634717,101.29131,,,,
15:09:47.365+0300,52.815002,-95.829994,4.2349997,,,,15:09:47.368+0300,0.07045827,9.787265,-0.6122715,,,,15:09:47.369+0300,11.0,6.0,-7.0,,,,15:09:47.370+0300,266.39685,0.41246372,101.5936,,,,
15:09:47.385+0300,50.68,-115.954994,5.32,,,,15:09:47.386+0300,0.06356617,9.774636,-0.7892016,,,,15:09:47.387+0300,-1.0,3.0,70.0,,,,15:09:47.388+0300,265.36908,0.37259924,103.80755,,,,
15:09:47.405+0300,50.434998,7.8399997,0.42000002,,,,15:09:47.407+0300,0.05586539,9.761581,-0.93745095,,,,15:09:47.409+0300,-4.0,5.0,71.0,,,,15:09:47.411+0300,264.50482,0.32789934,105.40391,,,,
15:09:47.425+0300,46.619995,61.95,-1.2950001,,,,15:09:47.428+0300,0.072448276,9.751133,-1.0394863,,,,15:09:47.431+0300,-1.0,1.0,12.0,,,,15:09:47.433+0300,263.9005,0.42568427,104.48064,,,,
15:09:47.446+0300,43.75,104.545,-0.97999996,,,,15:09:47.449+0300,0.10877514,9.739802,-1.1379075,,,,15:09:47.452+0300,-6.0,0.0,-34.0,,,,15:09:47.455+0300,262.93823,0.7420117,100.886475,,,,
15:09:47.466+0300,40.635,-24.465,2.38,,,,15:09:47.469+0300,0.1345698,9.723975,-1.2635785,,,,15:09:47.471+0300,-2.0,1.0,-34.0,,,,15:09:47.472+0300,262.55493,0.79286397,100.444756,,,,
15:09:47.485+0300,37.94,-73.85,3.1149998,,,,15:09:47.487+0300,0.11948738,9.706601,-1.3921283,,,,15:09:47.489+0300,-3.0,0.0,20.0,,,,15:09:47.490+0300,261.8087,0.70527023,101.63299,,,,
15:09:47.505+0300,33.39,-95.23499,1.8199998,,,,15:09:47.507+0300,0.07566811,9.693441,-1.4838725,,,,15:09:47.508+0300,1.0,0.0,75.0,,,,15:09:47.510+0300,261.2856,0.44724837,104.19047,,,,
15:09:47.524+0300,30.765,-12.285,-0.84000003,,,,15:09:47.526+0300,0.053186815,9.687871,-1.5207716,,,,15:09:47.532+0300,4.0,-2.0,52.999996,,,,15:09:47.534+0300,261.0734,0.31455308,105.26489,,,,
15:09:47.545+0300,23.975,81.83,-3.1149998,,,,15:09:47.549+0300,0.075924136,9.686791,-1.5266596,,,,15:09:47.551+0300,5.0,-1.0,-4.0,,,,15:09:47.554+0300,261.0328,0.44906962,103.74059,,,,
15:09:47.565+0300,18.515,85.26,-1.5399998,,,,15:09:47.568+0300,0.11838146,9.686061,-1.5286013,,,,15:09:47.570+0300,6.0,2.0,-42.0,,,,15:09:47.571+0300,261.0055,0.7002249,101.37312,,,,
15:09:47.585+0300,15.469998,-10.360001,0.7,,,,15:09:47.588+0300,0.13064532,9.68026,-1.5639386,,,,15:09:47.590+0300,4.0,-3.0,-20.0,,,,15:09:47.590+0300,260.79123,0.77322,100.84571,,,,
15:09:47.604+0300,4.55,-87.99,2.66,,,,15:09:47.606+0300,0.119992115,9.677991,-1.5787604,,,,15:09:47.607+0300,0.0,0.0,68.0,,,,15:09:47.608+0300,260.71677,0.6037337,102.6622,,,,
15:09:47.624+0300,-0.735,-62.754993,2.065,,,,15:09:47.626+0300,0.08309125,9.6802435,-1.5672873,,,,15:09:47.627+0300,2.0,-4.0,57.0,,,,15:09:47.630+0300,260.79065,0.49179146,103.87729,,,,
15:09:47.645+0300,-0.7,25.654999,-0.105000004,,,,15:09:47.647+0300,0.07205752,9.690089,-1.5057875,,,,15:09:47.649+0300,-6.0,-1.0,33.0,,,,15:09:47.651+0300,261.37848,0.47073153,104.458176,,,,
15:09:47.664+0300,-12.984999,84.665,-2.17,,,,15:09:47.668+0300,0.09469108,9.702107,-1.4249791,,,,15:09:47.670+0300,-3.0,-6.0,-18.0,,,,15:09:47.671+0300,261.90433,0.6567677,102.51885,,,,
15:09:47.684+0300,-15.365001,49.385,-1.6800001,,,,15:09:47.686+0300,0.12511837,9.714713,-1.3338258,,,,15:09:47.688+0300,-2.0,-3.0,-41.0,,,,15:09:47.689+0300,262.3496,0.7835407,100.95034,,,,
15:09:47.705+0300,-17.01,-40.075,-0.35,,,,15:09:47.707+0300,0.13125001,9.723139,-1.2703367,,,,15:09:47.709+0300,3.0,-3.0,-10.0,,,,15:09:47.710+0300,262.69556,0.71628815,101.462074,,,,
15:09:47.724+0300,-28.175,-81.06,1.015,,,,15:09:47.725+0300,0.106077865,9.732569,-1.1984313,,,,15:09:47.727+0300,-3.0,0.0,67.0,,,,15:09:47.729+0300,263.2588,0.5350965,103.40818,,,,
15:09:47.747+0300,-28.594997,-32.059998,-0.24499999,,,,15:09:47.749+0300,0.072547644,9.752943,-1.0223551,,,,15:09:47.750+0300,3.0,3.0,54.000004,,,,15:09:47.751+0300,264.00082,0.426189,104.61592,,,,
15:09:47.764+0300,-33.285,53.829998,-2.38,,,,15:09:47.765+0300,0.07290186,9.759611,-0.956604,,,,15:09:47.767+0300,-1.0,-4.0,19.0,,,,15:09:47.769+0300,264.8001,0.4581118,103.872444,,,,
15:09:47.784+0300,-42.175,71.89,-2.485,,,,15:09:47.786+0300,0.084634095,9.773573,-0.80032974,,,,15:09:47.789+0300,5.0,3.0,-40.0,,,,15:09:47.790+0300,265.7448,0.5303066,102.17566,,,,
15:09:47.804+0300,-39.27,10.884999,-2.1349998,,,,15:09:47.806+0300,0.09187018,9.784708,-0.64918697,,,,15:09:47.809+0300,11.0,5.0,-31.0,,,,15:09:47.811+0300,266.55054,0.5265291,101.59067,,,,
15:09:47.824+0300,-45.57,-63.315,0.945,,,,15:09:47.826+0300,0.086332425,9.793068,-0.50864744,,,,15:09:47.832+0300,-4.0,-3.0,-26.0,,,,15:09:47.833+0300,266.98416,0.50508744,102.021164,,,,
15:09:47.845+0300,-51.8,-57.155,1.61,,,,15:09:47.848+0300,0.08041151,9.800491,-0.33805123,,,,15:09:47.850+0300,0.0,6.0,58.0,,,,15:09:47.851+0300,268.46802,0.47075084,104.139984,,,,
15:09:47.864+0300,-45.465,14.244999,0.175,,,,15:09:47.866+0300,0.082417585,9.804917,-0.16496377,,,,15:09:47.868+0300,-9.0,4.0,45.0,,,,15:09:47.869+0300,268.9228,0.48160207,104.41,,,,
15:09:47.884+0300,-53.864994,68.075,-2.5900002,,,,15:09:47.886+0300,0.08092823,9.806317,-0.001306991,,,,15:09:47.887+0300,-2.0,5.0,-31.0,,,,15:09:47.888+0300,269.5277,0.47283202,103.91759,,,,
15:09:47.905+0300,-55.51,44.31,-3.255,,,,15:09:47.906+0300,0.06887539,9.804569,0.18994507,,,,15:09:47.907+0300,0.0,2.0,-36.0,,,,15:09:47.908+0300,271.18036,0.4024862,103.00794,,,,
15:09:47.924+0300,-47.635,-27.755,-1.7149999,,,,15:09:47.925+0300,0.05581015,9.799868,0.36037004,,,,15:09:47.926+0300,1.0,2.0,-44.0,,,,15:09:47.928+0300,272.1311,0.3262954,102.57618,,,,
15:09:47.947+0300,-55.475,-66.78,-0.14,,,,15:09:47.948+0300,0.057623923,9.79382,0.49816814,,,,15:09:47.950+0300,3.0,1.0,-14.0,,,,15:09:47.952+0300,273.40515,0.37337732,104.01364,,,,
15:09:47.964+0300,-54.074997,-31.185001,0.105000004,,,,15:09:47.966+0300,0.070329964,9.783599,0.6683137,,,,15:09:47.967+0300,0.0,4.0,51.0,,,,15:09:47.969+0300,273.92926,0.41186693,104.53036,,,,
15:09:47.984+0300,-48.16,5.25,-0.525,,,,15:09:47.986+0300,0.07298633,9.770771,0.8349299,,,,15:09:47.988+0300,2.0,3.0,3.0,,,,15:09:47.989+0300,274.90265,0.4279837,104.774376,,,,
15:09:48.004+0300,-52.5,61.809998,-2.7649999,,,,15:09:48.006+0300,0.052683253,9.756973,0.98443073,,,,15:09:48.007+0300,7.0,2.0,-55.0,,,,15:09:48.008+0300,275.7695,0.3093683,103.96678,,,,
15:09:48.024+0300,-45.989998,16.484999,-1.8199998,,,,15:09:48.026+0300,0.027602877,9.741066,1.1319261,,,,15:09:48.027+0300,3.0,2.0,-46.0,,,,15:09:48.030+0300,276.6301,0.16235638,103.081856,,,,
15:09:48.045+0300,-39.165,-46.164997,0.0,,,,15:09:48.047+0300,0.029191315,9.730133,1.2223282,,,,15:09:48.052+0300,-1.0,-3.0,-40.0,,,,15:09:48.053+0300,277.34723,0.24727698,103.45912,,,,
15:09:48.065+0300,-43.575,-53.969997,0.945,,,,15:09:48.068+0300,0.058707334,9.720709,1.2941332,,,,15:09:48.070+0300,-3.0,2.0,13.0,,,,15:09:48.073+0300,277.932,0.44481978,104.41241,,,,
15:09:48.084+0300,-34.3,-3.0449998,0.35,,,,15:09:48.086+0300,0.08535101,9.705137,1.4047855,,,,15:09:48.088+0300,-6.0,2.0,42.0,,,,15:09:48.090+0300,278.25113,0.50386995,104.6834,,,,
15:09:48.104+0300,-29.574999,53.234997,-1.9950001,,,,15:09:48.106+0300,0.0755062,9.692605,1.4893366,,,,15:09:48.108+0300,-2.0,0.0,-50.0,,,,15:09:48.109+0300,278.74655,0.44632986,104.43366,,,,
15:09:48.124+0300,-31.5,41.579998,-2.1,,,,15:09:48.126+0300,0.03674451,9.682573,1.5546097,,,,15:09:48.127+0300,3.0,0.0,-61.0,,,,15:09:48.128+0300,279.1239,0.21743137,103.58552,,,,
15:09:48.144+0300,-18.305,-17.465,-0.9099999,,,,15:09:48.148+0300,0.015980244,9.67794,1.5835493,,,,15:09:48.150+0300,2.0,-1.0,-48.0,,,,15:09:48.151+0300,279.2931,0.09460688,103.19171,,,,
15:09:48.164+0300,-13.93,-43.155,-0.07,,,,15:09:48.168+0300,0.033123102,9.681391,1.5620477,,,,15:09:48.170+0300,4.0,-4.0,-31.0,,,,15:09:48.171+0300,279.1674,0.19602625,103.673164,,,,
15:09:48.185+0300,-15.12,-29.294998,-0.105000004,,,,15:09:48.186+0300,0.06514438,9.6828575,1.5519092,,,,15:09:48.188+0300,3.0,-2.0,37.0,,,,15:09:48.188+0300,279.11343,0.38546905,104.484955,,,,
15:09:48.204+0300,-2.205,27.825,-0.7,,,,15:09:48.206+0300,0.07403087,9.681842,1.557835,,,,15:09:48.207+0300,0.0,1.0,14.0,,,,15:09:48.209+0300,279.15082,0.43809572,104.72416,,,,
15:09:48.224+0300,-1.085,52.465,-0.97999996,,,,15:09:48.226+0300,0.05334639,9.686033,1.5324235,,,,15:09:48.227+0300,6.0,-2.0,-52.999996,,,,15:09:48.232+0300,278.99554,0.31555665,104.13282,,,,
15:09:48.245+0300,2.87,16.695,0.035,,,,15:09:48.250+0300,0.030144963,9.692431,1.4920688,,,,15:09:48.252+0300,0.0,-3.0,-47.0,,,,15:09:48.254+0300,278.75323,0.17819819,103.37661,,,,
15:09:48.265+0300,9.905001,-15.12,0.945,,,,15:09:48.268+0300,0.028422086,9.69744,1.4591911,,,,15:09:48.270+0300,1.0,-1.0,-30.000002,,,,15:09:48.272+0300,278.2793,0.21687749,103.329926,,,,
15:09:48.284+0300,14.175,-45.85,1.5399998,,,,15:09:48.287+0300,0.066098906,9.718913,1.3072044,,,,15:09:48.289+0300,-5.0,0.0,4.0,,,,15:09:48.291+0300,277.66995,0.389666,103.98946,,,,
15:09:48.305+0300,15.574999,-26.984999,0.56,,,,15:09:48.307+0300,0.085804306,9.729078,1.228039,,,,15:09:48.308+0300,-5.0,0.0,41.0,,,,15:09:48.309+0300,277.21133,0.5052994,104.56908,,,,
15:09:48.325+0300,26.635,28.769999,-0.525,,,,15:09:48.327+0300,0.0780553,9.740888,1.1311141,,,,15:09:48.329+0300,0.0,-1.0,-25.0,,,,15:09:48.331+0300,276.6391,0.4591105,104.31985,,,,
15:09:48.345+0300,28.105,47.285,-1.085,,,,15:09:48.348+0300,0.06663667,9.747055,1.0774329,,,,15:09:48.350+0300,2.0,-2.0,-54.000004,,,,15:09:48.351+0300,275.9846,0.328205,103.56329,,,,
15:09:48.364+0300,30.730001,12.25,0.28,,,,15:09:48.366+0300,0.049044017,9.75901,0.9642168,,,,15:09:48.368+0300,2.0,2.0,-25.0,,,,15:09:48.369+0300,275.2451,0.27941945,103.13857,,,,
15:09:48.384+0300,39.899998,-35.21,1.61,,,,15:09:48.386+0300,0.051580552,9.772006,0.8219588,,,,15:09:48.388+0300,5.0,1.0,-16.0,,,,15:09:48.389+0300,274.81747,0.3024272,103.24497,,,,
15:09:48.404+0300,38.745,-41.440002,0.945,,,,15:09:48.406+0300,0.06857669,9.783666,0.667548,,,,15:09:48.409+0300,2.0,4.0,46.0,,,,15:09:48.410+0300,273.51758,0.4398441,104.2869,,,,
15:09:48.424+0300,42.84,-0.45499995,0.105000004,,,,15:09:48.426+0300,0.0791013,9.792068,0.528741,,,,15:09:48.427+0300,-2.0,2.0,29.0,,,,15:09:48.429+0300,272.70166,0.46452698,104.50166,,,,
15:09:48.446+0300,48.02,40.844997,-0.56,,,,15:09:48.454+0300,0.07753128,9.799141,0.37574998,,,,15:09:48.455+0300,3.0,0.0,-13.0,,,,15:09:48.468+0300,271.27487,0.4244211,103.41743,,,,
15:09:48.470+0300,45.535,31.954998,0.63,,,,15:09:48.471+0300,0.07262655,9.804223,0.2057786,,,,15:09:48.472+0300,0.0,3.0,-40.0,,,,15:09:48.474+0300,271.27487,0.4244211,103.41743,,,,
15:09:48.485+0300,50.434998,-13.195,1.9950001,,,,15:09:48.488+0300,0.07921733,9.80625,-0.040178865,,,,15:09:48.489+0300,-3.0,5.0,-5.0,,,,15:09:48.490+0300,269.48187,0.46283954,102.7255,,,,
15:09:48.505+0300,52.395,-42.594997,2.1349998,,,,15:09:48.506+0300,0.08332974,9.8054285,-0.13054068,,,,15:09:48.508+0300,-2.0,4.0,7.0,,,,15:09:48.509+0300,268.56848,0.501828,103.31749,,,,
15:09:48.525+0300,49.245,-19.775,0.7,,,,15:09:48.525+0300,0.086394385,9.80123,-0.31432024,,,,15:09:48.526+0300,-3.0,4.0,48.0,,,,15:09:48.527+0300,268.09506,0.505029,103.65763,,,,
15:09:48.544+0300,52.045,24.849998,-0.595,,,,15:09:48.547+0300,0.08550474,9.794835,-0.4735855,,,,15:09:48.549+0300,-2.0,4.0,37.0,,,,15:09:48.551+0300,267.18713,0.5001551,103.81453,,,,
15:09:48.564+0300,50.05,40.005,-0.105000004,,,,15:09:48.566+0300,0.088032216,9.785854,-0.63220954,,,,15:09:48.569+0300,3.0,-1.0,-32.0,,,,15:09:48.570+0300,265.818,0.5397271,102.684784,,,,
15:09:48.585+0300,48.055,9.835,0.7699999,,,,15:09:48.586+0300,0.095563486,9.774775,-0.7842408,,,,15:09:48.588+0300,4.0,5.0,-6.0,,,,15:09:48.589+0300,264.93323,0.57620543,102.20711,,,,
15:09:48.604+0300,49.0,-30.24,1.7850001,,,,15:09:48.606+0300,0.098335,9.761219,-0.93774265,,,,15:09:48.607+0300,2.0,2.0,7.0,,,,15:09:48.608+0300,264.48273,0.577181,102.3285,,,,
15:09:48.624+0300,43.61,-33.704998,1.2950001,,,,15:09:48.625+0300,0.09227847,9.745877,-1.0861592,,,,15:09:48.626+0300,4.0,4.0,39.0,,,,15:09:48.627+0300,263.618,0.5424867,103.10354,,,,
